msg_id,sender_id,receiver_id,amount,currency,timestamp,device_ip,label
sdv-id-ERnigt,ACC_158,ENT_UK_014,260199.91702634527,USD,2026-01-07 07:56:16,3b67:c32a:531b:5aa5:6850:1727:e87b:74fe,1
sdv-id-bgcHHZ,ACC_110,ENT_UK_005,119054.98738137184,USD,2026-02-27 08:53:39,bb01:3cd6:a507:5e0e:4949:ce3a:bc82:a62a,1
sdv-id-LGBAvM,ACC_110,ENT_UK_016,1177.751836709759,USD,2026-03-06 04:52:20,3794:3fe5:8601:77d2:d04a:9c9f:8135:1cc1,1
sdv-id-DMIKJF,ACC_274,ENT_UK_009,53624.21307555809,USD,2026-02-08 23:25:27,12be:973f:8d3:27a0:a941:ef63:b287:b31a,2
sdv-id-ZaTCVl,ACC_227,ENT_UK_005,1154038.8045139357,USD,2026-02-03 05:17:25,6663:3a70:2109:5ab5:d9c1:8185:5940:2b7a,1
sdv-id-ptKuoS,ACC_236,ENT_UK_008,138011.06013258165,USD,2026-02-18 07:19:00,2c72:9c1c:5985:4065:5482:e632:1374:acc2,1
sdv-id-isoLaP,ACC_227,ENT_UK_009,12376.576412868768,USD,2026-03-18 01:01:30,56bf:31b8:3315:12cc:595e:f6d6:a8a9:870e,1
sdv-id-HgkSjW,ACC_250,ENT_UK_015,1245.5489842367676,USD,2026-02-05 09:37:17,a9ea:2e5f:9247:9110:12c4:5e0f:1364:7c,1
sdv-id-iAheaj,ACC_175,ENT_UK_012,1789076.8860252583,USD,2026-02-07 11:52:40,125:8aa3:ee32:7b1f:97b7:e525:37b:72,2
sdv-id-jgriey,ACC_250,ENT_UK_014,208387.85479582244,USD,2026-03-28 20:38:05,c3be:94ce:a257:4a1a:302c:b00f:ce9b:519a,1
sdv-id-JDBMHE,ACC_110,ENT_UK_006,616885.1160012088,USD,2026-02-10 19:38:37,7a51:1727:b88a:42cb:ee9a:bf7e:7f8b:e05c,1
sdv-id-QJpQeb,ACC_212,ENT_UK_015,15324.283076898872,USD,2026-03-19 02:09:52,e38d:f06d:980f:3518:294:17a2:4780:ff3e,2
sdv-id-QlqiIe,ACC_110,ENT_UK_008,22726.927239144086,USD,2026-03-03 18:01:36,a28e:22b1:ada1:68ed:5b5:eb80:a28a:f8f6,1
sdv-id-xcSrJL,ACC_289,ENT_UK_001,83209.42837461768,USD,2026-02-15 02:51:57,bd4b:3aeb:699a:beba:a26b:dc61:186f:781d,2
sdv-id-wflWqO,ACC_135,ENT_UK_019,984088.5917933204,USD,2026-01-19 08:18:59,262:a184:ca03:5741:d2f4:3f8:8e06:3b03,1
sdv-id-vCRNKe,ACC_144,ENT_UK_003,207764.4624489552,USD,2026-01-31 22:05:18,8337:bb0:70d3:323:d3e5:1f88:7f2d:e8fc,1
sdv-id-YIzOxh,ACC_212,ENT_UK_011,89005.67995910489,USD,2026-01-24 15:01:08,58e4:940e:d873:ac6a:8172:4097:9db0:8ed2,2
sdv-id-HcZyQf,ACC_110,ENT_UK_005,11225.475482565254,USD,2026-01-17 00:21:19,de94:a21a:ad02:f81d:b230:5da2:c713:cabf,1
sdv-id-bHgrBl,ACC_180,ENT_UK_018,104728.65621754833,USD,2026-01-08 21:51:36,5808:827d:653b:c93a:9451:ff44:1cfa:251a,1
sdv-id-HnkMea,ACC_194,ENT_UK_007,419870.69610468525,USD,2026-03-19 05:12:00,96a8:96bf:c3fe:51fe:21f:b6f5:b91e:7581,1
sdv-id-rcLbvH,ACC_135,ENT_UK_016,105234.06790143142,USD,2026-02-22 11:00:53,1239:b69b:7e6e:dd:158f:52b3:9f6f:efa3,1
sdv-id-bFYqtz,ACC_212,ENT_UK_014,2406.056190967982,USD,2026-04-01 11:03:39,a4a2:61c7:a70e:5a1c:8dec:93f:4afa:7da3,2
sdv-id-zsDZzF,ACC_212,ENT_UK_013,751857.1358173743,USD,2026-02-07 04:05:43,e5b4:8960:c036:6aff:209d:8afa:b898:ddd2,2
sdv-id-zHpLrv,ACC_283,ENT_UK_007,68590.95811800464,USD,2026-01-19 13:41:11,9197:29e9:5d4d:52b9:e16d:c115:9cd4:cf4c,1
sdv-id-qEdAsK,ACC_230,ENT_UK_007,4111.580663671323,USD,2026-03-06 12:37:29,598f:d2b0:cb5a:28cd:ae89:d7da:74d:3fa7,0
sdv-id-NKPoTP,ACC_110,ENT_UK_013,49156.05644006234,USD,2026-03-02 06:07:32,7f24:51b4:13af:23d3:40f8:9b43:18f6:c85c,1
sdv-id-rfLDlp,ACC_212,ENT_UK_014,305799.26077832456,USD,2026-02-14 06:24:33,3951:9e42:ddbd:2d76:dac6:9ad:b418:53b7,2
sdv-id-VDuTIj,ACC_236,ENT_UK_015,72334.15531144076,USD,2026-02-17 23:32:00,722a:fa8c:ae64:fb9a:316b:27c5:59aa:4604,1
sdv-id-jmHrWu,ACC_144,ENT_UK_003,355049.73855860985,USD,2026-02-13 09:42:55,b7cc:7d2e:f3d2:59cb:9351:911e:1f10:1619,1
sdv-id-kyvZSh,ACC_174,ENT_UK_005,65340.12835714085,USD,2026-02-28 22:56:54,6810:c815:57d1:724c:7085:25ff:701:a04b,1
sdv-id-quvNTo,ACC_241,ENT_UK_016,504049.1446323923,USD,2026-01-05 13:20:31,5e30:527b:c629:1b8c:ad4a:f767:d377:8889,1
sdv-id-xhNNgb,ACC_289,ENT_UK_002,144221.38351053512,USD,2026-02-17 17:48:01,134d:faca:550a:af0a:19c9:7b08:7efe:8ebf,2
sdv-id-lelKfQ,ACC_250,ENT_UK_019,87082.0104645063,USD,2026-01-20 19:18:08,9eac:2efc:acb:115:a2bc:669e:6f39:a257,1
sdv-id-PpziYJ,ACC_180,ENT_UK_010,225447.36922942896,USD,2026-01-01 22:58:35,26ba:3688:960d:7e29:ac08:b547:a456:e5fc,1
sdv-id-sGaOjG,ACC_227,ENT_UK_011,48897.802172520824,USD,2026-01-02 20:43:17,63f9:a39:19c:f428:1072:826a:61b9:224e,2
sdv-id-ODkETf,ACC_194,ENT_UK_013,703104.0317183564,USD,2026-02-19 13:55:29,673d:c7bf:6fad:baa4:3ff9:c8d8:a404:1818,1
sdv-id-SZZBmc,ACC_268,ENT_UK_018,38032.23261712583,USD,2026-02-07 09:53:04,120c:4f8:dd1:7e0f:c23e:cc6:1724:84df,1
sdv-id-UJeuOi,ACC_180,ENT_UK_008,69961.08554420738,USD,2026-02-04 07:08:28,337f:4d53:9708:e4e7:74b6:3523:8cc:57ec,1
sdv-id-RLAswq,ACC_116,ENT_UK_009,104720.73769511544,USD,2026-03-27 09:34:04,5aea:2a2b:5693:5b:6aaa:7331:4d71:b1d4,1
sdv-id-dJwooA,ACC_206,ENT_UK_016,170321.3161505259,USD,2026-03-24 08:26:28,45a:a2e0:1811:256e:eafc:e9c9:4511:3bf7,2
sdv-id-uzwRuG,ACC_110,ENT_UK_008,31886.850167863915,USD,2026-03-09 15:50:56,8244:dc43:24bd:423f:379b:83db:aaa4:e957,1
sdv-id-ahUILm,ACC_116,ENT_UK_011,225778.3317849432,USD,2026-02-15 19:33:17,97b7:5f70:ecf3:c56c:8c0f:9fc9:8f28:bed0,1
sdv-id-rsvuYw,ACC_274,ENT_UK_005,659892.0818603248,USD,2026-03-31 01:33:40,c76d:9e8d:f5af:f702:d081:9b37:3ae:eb72,2
sdv-id-ASOjaa,ACC_116,ENT_UK_001,290659.11022075714,USD,2026-02-22 03:51:00,7ef6:78a9:c85a:8c9c:c39f:3e15:4f0c:8d4b,1
sdv-id-arnbcZ,ACC_292,ENT_UK_012,1695.796887749414,USD,2026-03-18 09:16:42,1d32:71f6:3a6:119b:fd6a:5cc9:6568:988b,1
sdv-id-RSOkVG,ACC_135,ENT_UK_001,19912.090711905643,USD,2026-01-18 22:38:16,4c4b:f741:4ca7:90a7:d64d:8f7f:d247:da79,1
sdv-id-teiLNC,ACC_116,ENT_UK_002,165661.29716638752,USD,2026-02-17 13:20:00,bc26:d7e7:ec4b:d726:5193:a895:48c4:c66f,1
sdv-id-PBLiRX,ACC_236,ENT_UK_019,156251.23428970194,USD,2026-01-04 23:29:55,c81f:653c:3c7a:bac6:d5c7:33bc:4577:c2d7,1
sdv-id-mOEXAG,ACC_212,ENT_UK_019,79037.15452081684,USD,2026-03-12 23:16:15,5ec3:b0c9:aae2:13a4:4642:9c26:72d:3217,2
sdv-id-iECpPc,ACC_236,ENT_UK_010,54376.50647819741,USD,2026-01-27 10:21:51,c10a:c9b0:61b4:40eb:474c:c06c:9e4e:a058,1
sdv-id-reHVij,ACC_150,ENT_UK_008,32485.5974673444,USD,2026-02-06 13:33:16,320:85ed:6a7b:ce72:64f:6f1f:4b05:ad89,1
sdv-id-EduxQB,ACC_227,ENT_UK_006,110875.1524945036,USD,2026-03-27 23:49:36,940a:e97b:998f:cf02:dabc:c6a3:fd97:71c0,1
sdv-id-HCnOhT,ACC_236,ENT_UK_004,373554.7607962606,USD,2026-03-16 18:45:28,520:1cf4:7e07:3a0a:7127:af38:c649:96c8,1
sdv-id-lTYuaP,ACC_274,ENT_UK_014,660608.6935329518,USD,2026-03-10 15:53:21,590:7b7e:b4a2:ccb5:2b7f:a202:f7c:435b,2
sdv-id-tLuwGT,ACC_148,ENT_UK_001,45884.36714902426,USD,2026-02-23 23:26:56,50b0:c369:37d6:ffcc:7fba:a55c:452e:901e,1
sdv-id-nuDxuD,ACC_250,ENT_UK_004,959.2452454471164,USD,2026-02-28 01:35:23,3df5:a9d2:b6c4:496e:5083:e08f:4b23:9373,1
sdv-id-fwjddh,ACC_206,ENT_UK_012,4036.9617261458807,USD,2026-01-03 19:55:15,3db:685d:cbee:1da:a1cf:6111:6628:10f7,2
sdv-id-KzCFVN,ACC_144,ENT_UK_009,15908.262669496662,USD,2026-03-09 12:21:09,3ed2:61a1:af64:d2da:1582:e6f6:b4ce:7376,1
sdv-id-tXFgVl,ACC_283,ENT_UK_005,2393.6607067833647,USD,2026-01-11 09:22:59,6fb9:ea50:121:f02b:adfa:bc8e:771:9e39,1
sdv-id-BmwUNA,ACC_227,ENT_UK_004,106709.4166330601,USD,2026-02-11 02:57:49,75ac:35a6:4da2:7525:28bd:9718:4aa2:bbc6,1
sdv-id-InmWQA,ACC_150,ENT_UK_016,911512.9647922916,USD,2026-03-12 09:07:06,2103:4656:862:507d:ed6d:a91:4bb3:b624,2
sdv-id-AwtSXZ,ACC_212,ENT_UK_004,262518.8846798579,USD,2026-01-18 06:06:42,776:4fd4:7ed7:637:e923:da20:ea55:68c9,2
sdv-id-LQrFOB,ACC_250,ENT_UK_012,10766.263061716874,USD,2026-01-05 20:35:42,dcd0:1caf:933:709f:5d5c:2636:e57d:2d20,1
sdv-id-gpxoUB,ACC_250,ENT_UK_005,1028.987541358419,USD,2026-03-31 11:58:13,7040:158a:4e42:b613:ace0:1329:d6b6:4136,1
sdv-id-LXjZxC,ACC_268,ENT_UK_009,7121.532982400576,USD,2026-02-24 17:40:31,b487:7c63:31ce:ec25:e10b:61d0:aeb8:69ed,1
sdv-id-ihWjmS,ACC_274,ENT_UK_012,275442.165094359,USD,2026-01-22 21:18:49,af4b:3ba2:316a:1a5:4a61:af9f:5033:16a2,2
sdv-id-brjjab,ACC_202,ENT_UK_010,631248.007657351,USD,2026-02-21 17:39:47,daae:c7fa:c80a:2f08:506a:8cff:d8ce:91bb,2
sdv-id-nScJrP,ACC_210,ENT_UK_012,1202.1053940130105,USD,2026-01-15 10:39:04,6e24:631d:7482:2464:25b9:45d5:e93f:321,1
sdv-id-ugysjG,ACC_241,ENT_UK_008,183207.74680143467,USD,2026-03-31 05:41:12,8d86:ba30:4211:adc4:a34e:a56:abfc:1b16,1
sdv-id-VECNnx,ACC_227,ENT_UK_006,1828368.669812895,USD,2026-03-01 15:39:21,1800:79d2:5df4:cb53:2945:503e:999e:f5d9,1
sdv-id-TGSZmc,ACC_110,ENT_UK_015,265701.1496078325,USD,2026-01-17 03:52:23,c725:5493:b366:8d92:e75d:b24b:edc0:13fb,1
sdv-id-fyQnVN,ACC_236,ENT_UK_005,28826.46889969377,USD,2026-03-01 07:22:38,4c4a:d6a9:91ef:eb20:b65d:c7ca:b1ef:f215,1
sdv-id-QUyrMF,ACC_180,ENT_UK_005,168264.33276581104,USD,2026-01-03 19:31:54,84b7:278c:1f13:519d:b83e:ffef:1635:7560,2
sdv-id-eEtDqj,ACC_250,ENT_UK_008,51880.75401830368,USD,2026-03-16 00:22:54,e584:a919:4f14:868e:4c7e:9d8f:cf0e:cf21,1
sdv-id-AsKpaE,ACC_206,ENT_UK_014,1560.531918714428,USD,2026-01-20 23:47:58,5ade:5812:b34c:2ecc:95d9:642c:5987:8aa1,2
sdv-id-GOwsNV,ACC_144,ENT_UK_012,3474.9259439991447,USD,2026-03-17 07:59:16,6419:7b02:2083:8a01:933d:df3e:c8e7:5749,1
sdv-id-QXjKcE,ACC_236,ENT_UK_002,2067.7064127542862,USD,2026-03-01 13:47:53,cf4e:5b1e:6bff:e332:be9a:e585:36eb:e64c,1
sdv-id-mGngQP,ACC_250,ENT_UK_003,772961.6113974426,USD,2026-01-31 02:23:22,fad3:31ea:f85:18a7:e40:c1ed:213e:4086,1
sdv-id-bBKEKe,ACC_194,ENT_UK_009,126768.54802982886,USD,2026-01-31 15:30:43,14be:7965:e16d:50ca:8d93:13d1:af2:58ba,1
sdv-id-qZwYMp,ACC_180,ENT_UK_008,331762.3244299875,USD,2026-03-20 00:26:52,e72d:735b:7bc8:e2ca:f06c:6d3d:9acc:451e,1
sdv-id-ZNiszx,ACC_241,ENT_UK_017,1654523.8172043243,USD,2026-03-02 10:06:52,21c:d4c:2b9b:3469:3ad1:80ee:a6cd:b580,2
sdv-id-ovvCis,ACC_274,ENT_UK_019,1262180.313760182,USD,2026-03-16 18:08:59,dbd3:8f34:d57a:3eec:8a00:23a3:4827:7616,2
sdv-id-RabGOG,ACC_194,ENT_UK_015,300412.24486402347,USD,2026-02-17 20:07:57,c1ff:85ab:c0b:161c:f01:4c29:35db:da1,1
sdv-id-KnsggH,ACC_283,ENT_UK_003,77244.160048208,USD,2026-01-09 00:32:42,dd0:7cb4:f81e:6782:8e02:10ae:2850:18bb,1
sdv-id-zaCthu,ACC_212,ENT_UK_011,2164.9255363939665,USD,2026-01-31 13:51:10,1ca7:84a3:3147:f6af:723e:767b:64eb:55f2,2
sdv-id-XWHvxX,ACC_180,ENT_UK_011,17075.17133023931,USD,2026-03-06 16:40:09,9938:79f3:91ad:44d4:f2f1:bea9:ba53:c55e,1
sdv-id-IUnSLC,ACC_144,ENT_UK_011,969.8396927747474,USD,2026-02-14 20:56:32,2410:d39:93c1:c0dc:924a:18e9:8342:7437,1
sdv-id-dpKSFA,ACC_212,ENT_UK_019,946.789416785428,USD,2026-03-17 14:27:52,65ad:31c7:154f:751a:bf53:e263:a711:d62a,2
sdv-id-xOaHig,ACC_206,ENT_UK_010,1952.649935143068,USD,2026-01-09 22:09:32,1283:1010:2834:f7d0:771f:45f6:b2c4:d066,2
sdv-id-QYtaSC,ACC_206,ENT_UK_012,6259.764538397782,USD,2026-01-20 23:16:28,cb9f:4da8:949c:3975:4c3a:7f0d:3029:862d,2
sdv-id-jwwjYI,ACC_227,ENT_UK_017,2278.097702276375,USD,2026-03-30 06:14:31,e400:d379:9e07:a63f:4f79:1046:6237:c50c,1
sdv-id-ZvHcgC,ACC_110,ENT_UK_007,97572.86000056946,USD,2026-03-03 02:43:09,d6b2:157:6355:76d:a967:55a4:47a2:af8e,1
sdv-id-StToqy,ACC_158,ENT_UK_009,5941.476467087703,USD,2026-03-31 07:33:39,7ecb:d4d0:3c8d:b395:9e22:624c:6c6e:1170,1
sdv-id-ATeuDA,ACC_212,ENT_UK_010,84002.82151428462,USD,2026-03-05 07:04:44,325b:fec1:8958:8073:131e:9f5e:6bef:940e,2
sdv-id-TyaeFn,ACC_250,ENT_UK_016,65508.7158363063,USD,2026-01-27 16:57:54,7171:4355:9203:7752:6dce:52de:3eb9:5b42,1
sdv-id-LRCBWF,ACC_206,ENT_UK_013,4960.0884631158815,USD,2026-02-18 00:09:11,2cfb:2b0d:9113:eca0:d2e8:e1c1:f39f:1cde,2
sdv-id-lTpOWO,ACC_223,ENT_UK_010,13467.05063582724,USD,2026-01-20 17:31:24,6be1:bc6b:24f5:363c:f30a:4336:2ea1:c8c0,1
sdv-id-LttFDN,ACC_236,ENT_UK_017,949.3882008001048,USD,2026-03-16 08:53:00,55e3:6917:1ac3:135c:55de:a1ac:38cd:a7fb,1
sdv-id-aMaiYM,ACC_110,ENT_UK_008,298685.123002822,USD,2026-03-28 13:05:26,3e45:e7b7:e58b:bdad:f91a:1b27:357e:2cf,1
sdv-id-rywoRb,ACC_194,ENT_UK_018,5005.888004354838,USD,2026-02-04 14:32:17,8f13:ab4b:17ba:7945:fa3:abee:b3c3:99f4,1
sdv-id-WaJCSd,ACC_236,ENT_UK_011,25257.429433858673,USD,2026-02-18 01:46:03,4ddb:88b8:a83a:99d0:53d9:a86a:aef2:d894,1
sdv-id-dRHhfW,ACC_175,ENT_UK_018,552797.6178939966,USD,2026-01-07 18:40:01,c2c4:8d4:99dc:ce4b:71a:9161:db85:1dd3,2
sdv-id-dZOIaA,ACC_250,ENT_UK_006,678511.7488973124,USD,2026-01-18 16:12:29,ed51:1fcf:4b7c:ec7d:677:c308:ad65:d7c0,1
sdv-id-qpIwbh,ACC_150,ENT_UK_016,72694.5387886952,USD,2026-01-14 06:34:35,7ad3:6dad:c1ae:a736:8e4e:cedf:b80c:49a0,1
sdv-id-tZdnVh,ACC_250,ENT_UK_013,274133.1905080792,USD,2026-03-30 03:42:21,61ba:6aee:dd92:7051:8fd6:5b49:1425:815e,1
sdv-id-mNjQyn,ACC_150,ENT_UK_004,19075.4827276131,USD,2026-03-26 03:46:39,6611:478d:52c9:9255:53e6:e4eb:f596:3432,1
sdv-id-DiDjJH,ACC_283,ENT_UK_008,89366.27438866235,USD,2026-02-12 22:55:14,de98:af74:6a16:f7b7:8180:5345:3d82:234c,1
sdv-id-Qtaqbg,ACC_116,ENT_UK_018,183055.17477894528,USD,2026-02-09 03:07:32,3401:2d2c:c349:7f95:bb08:6941:6c5a:d94c,1
sdv-id-CyMuiG,ACC_116,ENT_UK_016,105640.7133661915,USD,2026-02-03 14:59:11,610c:b917:2655:a576:6842:1f4f:a17f:8148,1
sdv-id-ywbaLY,ACC_268,ENT_UK_007,24874.4382355003,USD,2026-02-02 21:44:49,cae:80f9:9b34:e3c3:fd67:9cfa:7f15:9716,1
sdv-id-YmgPMS,ACC_268,ENT_UK_016,1920.7916493390455,USD,2026-01-05 09:13:29,84d:d7b1:38b6:7ae6:3e64:dfa9:1f7e:c10c,1
sdv-id-HfFtHg,ACC_175,ENT_UK_015,557280.332016918,USD,2026-01-09 03:27:26,1e31:18b7:a8a3:2612:aeb6:ebe7:159f:3506,2
sdv-id-aUtLxL,ACC_227,ENT_UK_008,15277.19350930895,USD,2026-02-03 03:30:26,2dfa:3254:aded:c784:ff5d:ee6d:141f:ab,1
sdv-id-sHKxhd,ACC_236,ENT_UK_014,49481.28503869173,USD,2026-03-14 09:03:53,3f9e:29:418f:aafa:c27f:72f9:b8ac:b837,1
sdv-id-aJMeij,ACC_236,ENT_UK_010,214991.25736334463,USD,2026-03-15 06:22:50,b2b4:31c9:2bd3:d602:cf0e:5daa:c473:28ea,1
sdv-id-mFxLli,ACC_292,ENT_UK_012,345230.8683433792,USD,2026-01-03 13:02:19,eca9:64a5:3504:1603:2229:95ba:ecc0:8195,1
sdv-id-bbfWNy,ACC_206,ENT_UK_002,86553.85617637286,USD,2026-03-17 02:27:48,874e:5466:b744:f8d1:ea81:daa8:ac3:7865,2
sdv-id-HMqmDN,ACC_268,ENT_UK_007,36067.18923464163,USD,2026-03-09 23:53:10,705c:3c28:ba8b:f82b:d5d9:a1d1:894d:3e10,1
sdv-id-yBctAh,ACC_148,ENT_UK_003,23519.819893354143,USD,2026-02-18 12:31:19,8b5b:9502:9482:86af:fb45:ee73:778e:18b1,1
sdv-id-TKqeLm,ACC_250,ENT_UK_014,1889.76531439501,USD,2026-01-07 06:07:55,2978:5d3e:79e5:6e61:e95e:1643:b5e4:7227,1
sdv-id-NEOOka,ACC_292,ENT_UK_016,314619.7109218137,USD,2026-03-13 08:17:04,32f8:3605:67f2:3ded:3f4c:7a8c:3563:413a,1
sdv-id-RknAlU,ACC_250,ENT_UK_019,74372.65681590991,USD,2026-03-27 18:28:14,e255:4d2b:638d:fb02:2832:b637:c761:61a1,1
sdv-id-PIfMVp,ACC_292,ENT_UK_019,132002.16327853373,USD,2026-02-25 20:45:46,8ee:b238:5011:b819:bfdd:f939:df24:b605,1
sdv-id-EmXIwk,ACC_110,ENT_UK_012,93978.01648321816,USD,2026-03-28 20:31:45,ad9b:a803:c232:f30b:ea43:8721:c86f:3d5,1
sdv-id-sCnbnh,ACC_236,ENT_UK_018,434770.801520624,USD,2026-02-25 09:40:57,8948:2e9a:3235:9595:ddc5:ecac:c68c:bdb6,2
sdv-id-agstDl,ACC_144,ENT_UK_016,7128.598697865158,USD,2026-01-26 17:22:34,86c:d184:ca98:46d0:cd24:1cbf:e874:8c7,1
sdv-id-bJzLbu,ACC_135,ENT_UK_014,152212.74408896672,USD,2026-02-09 10:50:47,9ab2:f687:2b75:7ea8:2ea8:c419:d26:96e0,1
sdv-id-ZGDGOA,ACC_250,ENT_UK_011,160460.72219373786,USD,2026-03-29 01:39:35,b418:63c3:a6e6:b200:2f0b:6db2:ef58:1c1d,1
sdv-id-WuxJKx,ACC_180,ENT_UK_011,928.3391990272072,USD,2026-01-08 16:28:08,6410:dbd9:463d:c693:12a1:29cb:eda5:3864,1
sdv-id-YvRwxj,ACC_206,ENT_UK_008,15217.194902808897,USD,2026-03-02 14:23:00,62da:652a:31c4:e286:f1ea:b964:1bfb:be9b,2
sdv-id-UKACFs,ACC_150,ENT_UK_019,256416.00876505807,USD,2026-02-05 12:12:20,eba7:5fde:dcf8:b500:9bbf:5289:bb6c:a5e2,1
sdv-id-JbKfQi,ACC_236,ENT_UK_004,139630.5218428118,USD,2026-03-26 10:15:02,3364:94ec:ddf:15e8:c220:d69:c5ab:37ac,1
sdv-id-RqUUqM,ACC_180,ENT_UK_013,824765.5910317197,USD,2026-01-28 01:19:08,d795:3479:2f43:ee32:c11a:b4e5:a0d:b66,2
sdv-id-xNrXDK,ACC_206,ENT_UK_003,6391.389872833401,USD,2026-03-06 19:32:16,5af6:435d:3408:35d7:4e55:1eeb:2ed3:19c2,2
sdv-id-aEcxzb,ACC_110,ENT_UK_015,606583.7574707655,USD,2026-03-14 02:19:48,922b:9f09:6bf5:7284:2dcf:451e:7efe:9a39,2
sdv-id-UtaJmU,ACC_283,ENT_UK_002,146866.51589173754,USD,2026-02-28 06:34:40,dcb5:6c1:84e3:5422:e45f:c3a6:196b:6bee,1
sdv-id-hwcgtL,ACC_180,ENT_UK_015,773746.8240908756,USD,2026-01-24 01:36:18,42f6:26f7:9f5:2d33:a5db:4607:c856:7873,1
sdv-id-SsqnIf,ACC_212,ENT_UK_006,8926.113655467636,USD,2026-01-31 09:01:02,c6c5:c986:9e4b:eb6e:9222:77ec:5090:aa19,2
sdv-id-inqxsq,ACC_292,ENT_UK_009,42365.42993321734,USD,2026-03-22 04:28:39,5aae:7ab4:5b9f:5a32:2045:e0ef:f5d0:b0c9,1
sdv-id-XSviyE,ACC_148,ENT_UK_013,8674.442365880248,USD,2026-02-08 05:51:16,7367:11b6:6aec:2f18:2878:6b63:805c:8748,1
