msg_id,sender_id,receiver_id,amount,currency,timestamp,device_ip,label
sdv-id-BeUXQn,ACC_245,ENT_UK_005,214263.6674255364,USD,2026-02-05 13:05:08,cdf5:a8fb:af40:ed6a:50f4:2c85:a2e2:2773,1
sdv-id-pevFrg,ACC_117,ENT_UK_006,14909.954884383793,USD,2026-02-13 17:37:16,760:e6e9:17f1:7428:3eb8:f3fa:5406:64aa,1
sdv-id-GHbwSy,ACC_191,ENT_UK_003,1923.0447316299365,USD,2026-01-12 12:47:58,6817:582e:2b70:c948:63e3:36a1:180a:d39c,1
sdv-id-LkdoHv,ACC_258,ENT_UK_005,200433.23973989097,USD,2026-02-06 23:32:28,ee09:a370:ba9c:58eb:be59:43ca:cb27:7d88,1
sdv-id-MoJVzg,ACC_177,ENT_UK_006,1155413.278035931,USD,2026-03-11 09:57:09,a3a7:f5f:50e1:47ff:8b7d:c145:bcb7:3144,1
sdv-id-MaLaDi,ACC_117,ENT_UK_018,164900.5169379401,USD,2026-02-18 04:24:26,62e1:e6b6:262c:43e2:987f:b924:9244:9dca,1
sdv-id-dPpAQd,ACC_101,ENT_UK_006,1774.4229249183854,USD,2026-02-17 09:39:41,76e1:ad44:f9b9:f314:d1b2:193f:b7c4:e56e,1
sdv-id-KrqyCo,ACC_214,ENT_UK_011,249067.1931347021,USD,2026-01-30 01:10:16,c39e:71ac:7336:2ea7:4dd2:8d20:97ed:d5bf,2
sdv-id-HIlSnx,ACC_252,ENT_UK_003,44702.38349529001,USD,2026-03-29 23:44:24,bf3f:ce0a:ca09:9a11:5100:cbd3:5130:93c1,1
sdv-id-oXdrEx,ACC_252,ENT_UK_008,1265.4541032104426,USD,2026-01-24 02:51:47,b463:8c69:9a06:53f0:e5c9:d3fb:491b:edb7,1
sdv-id-vPtyVs,ACC_185,ENT_UK_005,59068.23061462755,USD,2026-03-04 21:53:34,11f:fc7d:5448:1475:4bda:7ef6:5284:6af8,1
sdv-id-eddBTk,ACC_224,ENT_UK_019,9868.953688739375,USD,2026-02-19 02:03:03,3b55:eb83:6a79:cdd3:36e3:8bb:f804:d4dc,1
sdv-id-mouTCc,ACC_263,ENT_UK_004,304235.20711909584,USD,2026-03-26 02:24:43,ed54:f078:be71:b0b9:7ef3:615a:9420:3fe7,2
sdv-id-XaPHVM,ACC_106,ENT_UK_014,6035.503630495509,USD,2026-01-03 04:52:13,75b6:2671:2b1d:47fd:8d7:8e78:c6a2:94f1,1
sdv-id-nByBcI,ACC_185,ENT_UK_019,161378.31442779663,USD,2026-03-22 14:41:53,25e6:530b:b416:4c99:1b32:418:ca1b:5c59,1
sdv-id-pOhgus,ACC_118,ENT_UK_010,80684.4468422698,USD,2026-04-01 08:40:03,dc0f:8dca:e423:678c:b6c8:7686:c72f:8847,1
sdv-id-HFsNUw,ACC_149,ENT_UK_012,47325.63552129634,USD,2026-03-02 20:23:30,ea52:77ba:e452:f9bd:ced1:d873:790c:adab,1
sdv-id-CcNIsS,ACC_154,ENT_UK_007,240984.0312395858,USD,2026-02-02 19:44:28,b280:5458:4bd3:67b0:cbda:ae52:a4e2:6c1c,2
sdv-id-jMRxJv,ACC_125,ENT_UK_005,1634194.1218136386,USD,2026-03-17 20:48:16,e38c:47b2:6e93:78c2:6cc2:23ab:1e8f:719,2
sdv-id-KRcbZT,ACC_106,ENT_UK_019,140092.54104393488,USD,2026-03-01 20:40:59,6574:75bd:5fa4:70b9:a5ab:ff57:87a3:ac6f,2
sdv-id-KwTmnW,ACC_287,ENT_UK_007,375249.5759001111,USD,2026-03-23 18:03:13,f65:eb5d:a0ab:a72a:1727:7976:1982:e82d,2
sdv-id-gTwubU,ACC_224,ENT_UK_007,391454.1209353968,USD,2026-02-07 21:34:32,9a9e:9ed5:b878:89b9:501c:a192:977b:2130,1
sdv-id-jdZbyC,ACC_131,ENT_UK_014,1597348.4254536391,USD,2026-03-13 22:16:09,1eb9:46cb:62ec:ff3b:44d:3d79:b168:bce6,2
sdv-id-dYshVy,ACC_239,ENT_UK_018,417017.02250173624,USD,2026-01-20 23:51:14,c0b3:2ef1:83e3:d754:b13e:358e:f8df:53d4,1
sdv-id-IATEed,ACC_233,ENT_UK_009,24322.412736655497,USD,2026-01-09 20:05:56,4426:260a:5ff0:d61d:bec9:d8ba:2713:b1fc,1
sdv-id-VknqUk,ACC_149,ENT_UK_005,3557.508530497528,USD,2026-03-25 17:55:55,3ecb:4a93:af4c:6d62:2b0:9672:4877:6340,1
sdv-id-ybbVIu,ACC_258,ENT_UK_014,250457.16530834604,USD,2026-02-09 07:17:12,9222:4961:5178:edbe:b9c7:4d19:982:91c2,1
sdv-id-dYjrfL,ACC_233,ENT_UK_018,1068.4964779755514,USD,2026-03-02 00:20:49,47be:6f52:edb7:2663:d5f8:e025:3ad9:c716,1
sdv-id-UQCsVy,ACC_245,ENT_UK_002,1035590.3934003068,USD,2026-01-24 11:09:11,edfa:b306:1c64:e9d7:5071:4c25:2527:67d,1
sdv-id-UBoLqH,ACC_266,ENT_UK_003,240509.49734573203,USD,2026-01-10 03:23:40,c2f3:cd38:6f94:baba:76a2:62ad:c29:34c4,2
sdv-id-fDhhsL,ACC_185,ENT_UK_001,1232577.590653157,USD,2026-02-27 04:47:24,7b4:54d4:2cae:bf13:7adf:5872:e135:e79,2
sdv-id-KkaCTJ,ACC_106,ENT_UK_016,53084.74776279779,USD,2026-02-03 06:53:21,a8ee:8733:16e3:425e:3ef3:7947:80dd:7b92,1
sdv-id-SOwgRJ,ACC_258,ENT_UK_002,1057.1461810379046,USD,2026-03-21 14:18:06,57a0:12ff:1615:3436:62e2:2222:59f3:a78a,1
sdv-id-yHYotr,ACC_233,ENT_UK_017,180557.9261618943,USD,2026-01-14 05:42:39,ba58:1615:8957:573d:d50:495b:ac76:55e0,1
sdv-id-wKFeuk,ACC_185,ENT_UK_008,42888.31759184919,USD,2026-02-15 02:24:10,5829:ec9:aee8:2e39:685b:9786:ac3c:4c33,1
sdv-id-YTYijC,ACC_214,ENT_UK_014,28352.425581635795,USD,2026-03-14 18:06:34,a6d5:74c3:4c92:1fce:fa18:20c:2744:4a19,2
sdv-id-qtCTQT,ACC_214,ENT_UK_006,974.925939310312,USD,2026-03-31 00:24:02,9d3:b63:bd6a:da61:edec:2d3f:5d54:62c4,2
sdv-id-FqwUkp,ACC_295,ENT_UK_003,74662.20143317185,USD,2026-01-19 02:05:02,20eb:2e63:3214:b296:9b44:9ea1:dcf4:2d40,1
sdv-id-aCglWd,ACC_270,ENT_UK_010,52913.40418793409,USD,2026-03-05 09:16:55,b1da:ea02:ed2b:f143:6316:eaa4:7dfa:e171,1
sdv-id-jABHPZ,ACC_132,ENT_UK_011,379242.7542293603,USD,2026-03-05 12:11:14,29e6:649f:f30e:e5cb:332c:a502:2107:d266,1
sdv-id-VGJsQF,ACC_220,ENT_UK_003,1399136.223568317,USD,2026-01-21 02:45:39,9ff3:99ef:c6b3:7380:5e2e:6e8d:2542:a09,2
sdv-id-Alpilw,ACC_224,ENT_UK_001,873604.5722680527,USD,2026-03-03 15:11:44,b486:db79:d9c4:97de:ecfa:47a9:5c78:61e2,1
sdv-id-uAKCuq,ACC_214,ENT_UK_013,148319.5992435055,USD,2026-01-30 02:56:02,dfa0:942e:d5b6:b991:149e:324e:827c:9c7e,2
sdv-id-boRFyx,ACC_177,ENT_UK_003,501225.2964053913,USD,2026-03-07 06:41:26,2527:4735:d752:9546:399f:c2e2:acb:ee93,1
sdv-id-NuSyYu,ACC_251,ENT_UK_014,415354.8854612327,USD,2026-03-30 03:43:29,f56:8018:f16f:7d0a:e393:7d17:56ce:9702,1
sdv-id-cSYryk,ACC_260,ENT_UK_007,17115.59751115039,USD,2026-02-27 18:15:41,f32b:e4c1:eb4e:dcb7:9e1f:695b:3835:9523,1
sdv-id-dOmuBI,ACC_214,ENT_UK_010,298282.14413096383,USD,2026-01-27 18:59:26,4aa:354d:60c7:5a64:e84b:f19b:879d:2cea,2
sdv-id-nhJaVF,ACC_185,ENT_UK_016,4318.478954060245,USD,2026-01-09 05:14:58,ba8a:6237:f71:d864:f6f6:a68:32d0:650e,1
sdv-id-bFkTaJ,ACC_149,ENT_UK_010,163407.65554946734,USD,2026-01-08 20:22:04,df90:be71:8959:46d8:7c1d:8c19:39a2:2be4,1
sdv-id-SKazDl,ACC_114,ENT_UK_008,5177.75580149674,USD,2026-02-15 21:31:36,2eb3:2901:b99b:fad3:bb15:e91d:cc58:7228,1
sdv-id-euwSJs,ACC_220,ENT_UK_010,23190.900957022957,USD,2026-02-15 05:07:54,dbc:a35c:98d6:4c01:2f88:9a8:435a:d45d,2
sdv-id-gfNrHF,ACC_114,ENT_UK_006,91085.6463218648,USD,2026-02-26 23:31:19,ef6b:8d45:49b5:6348:240b:e00c:37c7:4217,1
sdv-id-NrMueP,ACC_105,ENT_UK_018,14714.437980378976,USD,2026-01-07 11:09:40,61a7:687d:b3a2:38c6:7bab:76e0:11f2:74c7,1
sdv-id-XdFMiS,ACC_233,ENT_UK_012,1427.223616007151,USD,2026-02-11 16:10:46,64b7:b28f:3cd2:96b0:5d45:77e8:225a:66b9,1
sdv-id-AIrzoQ,ACC_140,ENT_UK_005,307651.0393534909,USD,2026-02-22 23:16:28,100f:2ce6:bd5a:b54c:f4ec:531a:3cae:9e04,1
sdv-id-sQtZQw,ACC_173,ENT_UK_007,30381.41642795327,USD,2026-03-17 17:13:35,12f0:93dd:b4e3:20fd:7527:c8c8:5c79:9332,1
sdv-id-nykpdN,ACC_149,ENT_UK_008,33320.6221844896,USD,2026-02-21 11:36:29,3ba6:19bd:2ebd:f1f:7800:8e44:72d:cc0a,1
sdv-id-hIzWcs,ACC_117,ENT_UK_002,62887.67473518245,USD,2026-03-29 00:04:45,526c:a424:d0b0:4495:ec3b:60fc:2a99:7295,1
sdv-id-KHbAkw,ACC_115,ENT_UK_007,56307.36364420831,USD,2026-01-06 02:25:54,545c:9db1:7c9f:5bc4:3ca6:bb93:6f4b:e0e9,1
sdv-id-aEPBTy,ACC_246,ENT_UK_002,991.8231486155158,USD,2026-03-18 17:22:44,7f15:7403:fe1a:68bd:e880:e30e:17e1:de79,1
sdv-id-GODVdL,ACC_287,ENT_UK_006,44517.742645337894,USD,2026-01-29 00:31:46,1d1c:d46e:12d4:720c:249e:19df:e98b:e6a2,1
sdv-id-LTdIcw,ACC_125,ENT_UK_013,5084.981175824677,USD,2026-03-30 20:40:38,8c29:e696:f4e8:e568:c1d3:8695:90f:4f0b,2
sdv-id-SLUNGK,ACC_111,ENT_UK_011,187831.51624064113,USD,2026-03-23 10:25:34,b547:7bb9:c3c9:332c:5d4f:3fe:4ce8:f88e,1
sdv-id-ofPrCb,ACC_117,ENT_UK_007,863798.1995629178,USD,2026-01-07 03:57:03,ba32:f098:249f:683d:e07c:ae13:f3d0:313,1
sdv-id-jRYXvb,ACC_105,ENT_UK_011,184274.1709617447,USD,2026-01-10 03:43:45,81f0:2249:e6aa:e5d5:9f5:7174:e54d:5606,1
sdv-id-mWNRrw,ACC_208,ENT_UK_009,600205.9298188016,USD,2026-02-26 12:47:47,4151:8aa4:c5b1:1cab:e795:eb5b:1ba2:927d,2
sdv-id-dXgUto,ACC_154,ENT_UK_009,795099.7894854652,USD,2026-01-20 05:51:11,5c53:b022:d6ff:a8fd:6eef:bea8:6d2:1455,2
sdv-id-CcrYAE,ACC_282,ENT_UK_008,1637944.690976445,USD,2026-01-05 00:59:43,ceed:522a:1fe2:4316:87bc:f79:1ae1:b985,2
sdv-id-LOhmeO,ACC_281,ENT_UK_006,224601.6231392158,USD,2026-03-20 13:26:27,b5b8:3a13:59bc:9065:aa8c:c5ad:dc83:a1bf,2
sdv-id-QOjVhp,ACC_122,ENT_UK_004,59863.51754478344,USD,2026-01-04 20:55:30,bf65:8a9d:7426:ff9d:c702:eb8b:499f:acff,1
sdv-id-wxAhpy,ACC_152,ENT_UK_002,185351.68787496077,USD,2026-03-14 15:21:36,f42:d5b3:8a38:6cca:9be6:e817:3325:f373,1
sdv-id-qkwmZI,ACC_185,ENT_UK_011,473098.5612169785,USD,2026-01-11 12:39:39,1e95:d8e9:b463:2f69:46da:c3d0:bce1:20e1,1
sdv-id-mUwCVS,ACC_296,ENT_UK_010,323319.10681192146,USD,2026-02-28 15:53:34,4e42:a999:5422:77f3:3837:bd57:5313:1107,1
sdv-id-PbdPjG,ACC_185,ENT_UK_019,55424.26945544853,USD,2026-01-29 09:13:37,d284:4e51:3445:92b3:28e3:5b67:4480:a6aa,1
sdv-id-iGdcBG,ACC_258,ENT_UK_017,189169.88709432495,USD,2026-01-12 09:08:10,a7ae:ce81:279a:787f:fbe9:dcb7:5b83:3ad3,1
sdv-id-PRCMbc,ACC_154,ENT_UK_004,53761.61628656911,USD,2026-03-01 10:52:15,7592:ea58:cbf4:afab:6676:f7:dd56:5e2f,2
sdv-id-eymWek,ACC_239,ENT_UK_009,208099.85809951447,USD,2026-03-07 14:20:17,bafd:2896:6fe0:e63:3c2a:f699:fe5a:22d3,1
sdv-id-DMIwxl,ACC_143,ENT_UK_008,239256.11614554428,USD,2026-01-08 18:27:55,2223:e697:4638:9b7:2b21:5328:59f9:7bb7,2
sdv-id-bHLkCT,ACC_295,ENT_UK_001,162140.41015322343,USD,2026-01-29 04:23:28,1725:d361:67e1:852d:371c:e3c8:60d0:21fd,1
sdv-id-JKokUW,ACC_228,ENT_UK_019,219352.7317442952,USD,2026-02-25 20:27:10,e04f:e6a3:afb7:cfb0:9b68:439:d29:6c44,1
sdv-id-GLUoGN,ACC_114,ENT_UK_008,3041.5842689703873,USD,2026-03-09 00:36:47,6824:a1d1:285e:809b:406e:cb73:9089:d4fc,1
sdv-id-qyuPoF,ACC_270,ENT_UK_006,938646.0634554176,USD,2026-01-06 14:48:47,35dc:75de:f2e5:c128:90e7:6d65:be6:c909,1
sdv-id-kzKYZX,ACC_101,ENT_UK_010,1730.3127424361214,USD,2026-03-18 16:10:58,a4e9:681c:e30c:6f22:76d0:5524:3cc4:b79d,1
sdv-id-MguMWp,ACC_154,ENT_UK_005,6616.954155695174,USD,2026-03-30 00:28:34,c5d7:ea82:41ac:224e:58fb:1264:c595:210c,2
sdv-id-PtNCUZ,ACC_263,ENT_UK_005,925461.0629361548,USD,2026-03-19 00:01:09,ed59:dfef:9966:9c24:a0dd:108:27d6:f477,1
sdv-id-QesYdh,ACC_263,ENT_UK_007,25162.934145671625,USD,2026-01-02 01:19:49,afbc:cd0:8732:7a31:b4d3:2c9a:6e4:e5ed,1
sdv-id-VbmsrO,ACC_191,ENT_UK_006,185704.96069869876,USD,2026-02-03 13:26:15,1699:765b:d349:c928:7fd5:ccea:2909:c4dd,1
sdv-id-hZfoBq,ACC_122,ENT_UK_009,944.9880606034112,USD,2026-01-13 19:09:50,c129:1f9a:cc06:6d07:204d:1486:426:5665,1
sdv-id-ZmQIOl,ACC_214,ENT_UK_003,216424.05948177216,USD,2026-03-20 08:49:39,5f6:2471:b0b6:407f:67f6:eea3:d9e0:88d6,2
sdv-id-lOsdur,ACC_228,ENT_UK_008,873253.5625539734,USD,2026-01-06 02:54:00,2c6c:7f74:5179:efaf:f92b:cdcc:7bda:e49,1
