doc_id,swift_msg_id,commodity,unit_price,market_avg,qty,vessel_id,price_deviation,declared_weight_kg,actual_weight_kg,ais_status,port_log_status,weight_gap_score,device_entropy
SHIP_V_1971,sdv-id-HjpTLb,Raw Jute,605,5.0,1967,GHOST_VESSEL_X,120.0,24587.5,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1495,sdv-id-HZeDXj,Smartphones,1472,300.0,285,SHIP_V_1495,3.9066666666666663,3562.5,3454.24,Active,Verified,0.0304,0.2417814099170408
SHIP_V_1600,sdv-id-SNQnAK,Smartphones,1340,300.0,1148,SHIP_V_1600,3.466666666666667,14350.0,13693.32,Active,Verified,0.0458,0.2104124285604163
SHIP_V_1533,sdv-id-dmXxpQ,Raw Jute,1284,5.0,1483,GHOST_VESSEL_X,255.8,18537.5,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1154,sdv-id-qJanDs,Solar Panels,361,120.0,509,SHIP_V_1154,2.0083333333333333,6362.5,6123.67,Active,Verified,0.0375,0.117668960754281
SHIP_V_1641,sdv-id-TorXZQ,Solar Panels,55,120.0,253,SHIP_V_1641,-0.5416666666666666,3162.5,3084.71,Active,Verified,0.0246,0.1441847233137462
SHIP_V_1025,sdv-id-KysrEl,Raw Jute,488,5.0,849,GHOST_VESSEL_X,96.6,10612.5,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1461,sdv-id-OCNvwJ,Ready-made Garments,345,8.5,1985,SHIP_V_1461,39.588235294117645,24812.5,23886.95,Active,Verified,0.0373,0.1892929231826056
SHIP_V_1262,sdv-id-amFXoH,Industrial Chemicals,1415,50.0,1492,SHIP_V_1262,27.3,18650.0,18241.67,Active,Verified,0.0219,0.2194050041545914
SHIP_V_1523,sdv-id-IKKlFj,Raw Jute,353,5.0,1861,GHOST_VESSEL_X,69.6,23262.5,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1354,sdv-id-xbXjVM,Solar Panels,1982,120.0,1497,SHIP_V_1354,15.516666666666667,18712.5,17978.8,Active,Verified,0.0392,0.1535786902294237
SHIP_V_1150,sdv-id-PsYFxp,Solar Panels,365,120.0,1841,SHIP_V_1150,2.0416666666666665,23012.5,22680.7,Active,Verified,0.0144,0.1450515916027558
SHIP_V_1758,sdv-id-uRERjQ,Industrial Chemicals,1956,50.0,1843,SHIP_V_1758,38.12,23037.5,22540.79,Active,Verified,0.0216,0.1666514527090133
SHIP_V_1499,sdv-id-hUJRaa,Industrial Chemicals,117,50.0,645,SHIP_V_1499,1.34,8062.5,7770.91,Active,Verified,0.0362,0.2080521736426423
SHIP_V_1222,sdv-id-UDXzuD,Industrial Chemicals,801,50.0,1839,SHIP_V_1222,15.02,22987.5,21886.2,Active,Verified,0.0479,0.1479660027260979
SHIP_V_1857,sdv-id-DRrxMg,Raw Jute,193,5.0,532,SHIP_V_1857,37.6,6650.0,6324.83,Active,Verified,0.0489,0.1511595719094839
SHIP_V_1579,sdv-id-HikLaz,Ready-made Garments,149,8.5,1044,SHIP_V_1579,16.529411764705884,13050.0,12457.83,Active,Verified,0.0454,0.2195035633300435
SHIP_V_1823,sdv-id-Iacicj,Solar Panels,41,120.0,916,SHIP_V_1823,-0.6583333333333333,11450.0,11306.63,Active,Verified,0.0125,0.1024013800404782
SHIP_V_1932,sdv-id-DZgSFn,Raw Jute,873,5.0,723,GHOST_VESSEL_X,173.6,9037.5,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1108,sdv-id-wIfcYA,Ready-made Garments,426,8.5,850,SHIP_V_1108,49.11764705882353,10625.0,10404.86,Active,Verified,0.0207,0.1760939469140868
SHIP_V_1134,sdv-id-lwUoFa,Solar Panels,289,120.0,1052,SHIP_V_1134,1.4083333333333334,13150.0,12979.33,Active,Verified,0.013,0.2161597686215403
SHIP_V_1593,sdv-id-Dhluin,Ready-made Garments,369,8.5,963,SHIP_V_1593,42.411764705882355,12037.5,11628.68,Active,Verified,0.034,0.2118340185377116
SHIP_V_1720,sdv-id-zMTXyT,Industrial Chemicals,401,50.0,1409,SHIP_V_1720,7.02,17612.5,17106.09,Active,Verified,0.0288,0.126903476213356
SHIP_V_1925,sdv-id-FfFJxB,Smartphones,500,300.0,392,SHIP_V_1925,0.6666666666666666,4900.0,4710.4,Active,Verified,0.0387,0.168283762388208
SHIP_V_1731,sdv-id-bOffcQ,Industrial Chemicals,145,50.0,849,SHIP_V_1731,1.9,10612.5,10250.47,Active,Verified,0.0341,0.1928201979747986
SHIP_V_1496,sdv-id-UqAnqW,Smartphones,1772,300.0,782,SHIP_V_1496,4.906666666666666,9775.0,9312.36,Active,Verified,0.0473,0.1980143178076585
SHIP_V_1020,sdv-id-pQQFwK,Solar Panels,518,120.0,1913,SHIP_V_1020,3.316666666666667,23912.5,22771.16,Active,Verified,0.0477,0.2313734895810281
SHIP_V_1348,sdv-id-QpFQsv,Raw Jute,618,5.0,1251,GHOST_VESSEL_X,122.6,15637.5,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1100,sdv-id-SZfDkS,Ready-made Garments,719,8.5,1292,GHOST_VESSEL_X,83.58823529411765,16150.0,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1168,sdv-id-AySGol,Industrial Chemicals,1129,50.0,601,SHIP_V_1168,21.58,7512.5,7398.19,Active,Verified,0.0152,0.2074017083086606
SHIP_V_1689,sdv-id-JmxDSq,Raw Jute,1221,5.0,832,GHOST_VESSEL_X,243.2,10400.0,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1759,sdv-id-lYkUsu,Smartphones,280,300.0,1608,SHIP_V_1759,-0.0666666666666666,20100.0,19686.31,Active,Verified,0.0206,0.2132205523935869
SHIP_V_1946,sdv-id-jIQwGG,Ready-made Garments,728,8.5,980,GHOST_VESSEL_X,84.6470588235294,12250.0,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1386,sdv-id-vagiii,Solar Panels,158,120.0,453,SHIP_V_1386,0.3166666666666666,5662.5,5603.78,Active,Verified,0.0104,0.1645639397514106
SHIP_V_1070,sdv-id-TgchNL,Raw Jute,311,5.0,572,GHOST_VESSEL_X,61.2,7150.0,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1137,sdv-id-HTOakA,Smartphones,348,300.0,417,SHIP_V_1137,0.16,5212.5,4971.59,Active,Verified,0.0462,0.1240010086130375
SHIP_V_1830,sdv-id-BWNSzZ,Ready-made Garments,2078,8.5,481,GHOST_VESSEL_X,243.47058823529412,6012.5,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1148,sdv-id-HgCUEp,Smartphones,111,300.0,1012,SHIP_V_1148,-0.63,12650.0,12241.49,Active,Verified,0.0323,0.2360430107527976
SHIP_V_1815,sdv-id-gTrMle,Smartphones,219,300.0,168,SHIP_V_1815,-0.27,2100.0,2072.31,Active,Verified,0.0132,0.2161022263008448
SHIP_V_1450,sdv-id-ATXcSW,Solar Panels,489,120.0,1239,SHIP_V_1450,3.075,15487.5,14796.14,Active,Verified,0.0446,0.1527446488504052
SHIP_V_1023,sdv-id-rcqutu,Solar Panels,247,120.0,884,SHIP_V_1023,1.0583333333333331,11050.0,10726.88,Active,Verified,0.0292,0.2290390122203288
SHIP_V_1096,sdv-id-fBAyBj,Solar Panels,820,120.0,1357,SHIP_V_1096,5.833333333333333,16962.5,16165.15,Active,Verified,0.047,0.243711327819328
SHIP_V_1403,sdv-id-kuzFRr,Solar Panels,229,120.0,1418,SHIP_V_1403,0.9083333333333332,17725.0,16926.28,Active,Verified,0.0451,0.1534448382535547
SHIP_V_1399,sdv-id-dGbSMS,Raw Jute,125,5.0,1943,SHIP_V_1399,24.0,24287.5,24035.79,Active,Verified,0.0104,0.1203996219279305
SHIP_V_1891,sdv-id-SwQNDg,Industrial Chemicals,113,50.0,1619,SHIP_V_1891,1.26,20237.5,19948.91,Active,Verified,0.0143,0.1816681674132405
SHIP_V_1044,sdv-id-BeUXQn,Solar Panels,1319,120.0,423,SHIP_V_1044,9.991666666666667,5287.5,5148.12,Active,Verified,0.0264,0.1007189448326753
SHIP_V_1060,sdv-id-pevFrg,Raw Jute,498,5.0,458,GHOST_VESSEL_X,98.6,5725.0,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1038,sdv-id-GHbwSy,Ready-made Garments,114,8.5,1906,SHIP_V_1038,12.411764705882351,23825.0,22668.06,Active,Verified,0.0486,0.2449549446055068
SHIP_V_1262,sdv-id-LkdoHv,Smartphones,934,300.0,1119,SHIP_V_1262,2.1133333333333333,13987.5,13726.79,Active,Verified,0.0186,0.1697635626768958
SHIP_V_1121,sdv-id-MoJVzg,Smartphones,2141,300.0,722,SHIP_V_1121,6.136666666666667,9025.0,8920.25,Active,Verified,0.0116,0.1207989987454142
SHIP_V_1003,sdv-id-MaLaDi,Industrial Chemicals,883,50.0,1109,SHIP_V_1003,16.66,13862.5,13194.98,Active,Verified,0.0482,0.1312882617348253
SHIP_V_1093,sdv-id-dPpAQd,Solar Panels,49,120.0,1716,SHIP_V_1093,-0.5916666666666667,21450.0,21141.53,Active,Verified,0.0144,0.1154130446255495
SHIP_V_1096,sdv-id-KrqyCo,Raw Jute,815,5.0,1804,GHOST_VESSEL_X,162.0,22550.0,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1825,sdv-id-HIlSnx,Industrial Chemicals,337,50.0,1935,SHIP_V_1825,5.74,24187.5,23745.86,Active,Verified,0.0183,0.1069553486447285
SHIP_V_1544,sdv-id-oXdrEx,Solar Panels,92,120.0,1828,SHIP_V_1544,-0.2333333333333333,22850.0,22599.43,Active,Verified,0.011,0.1053206659690554
SHIP_V_1936,sdv-id-vPtyVs,Ready-made Garments,328,8.5,1845,SHIP_V_1936,37.588235294117645,23062.5,22404.78,Active,Verified,0.0285,0.1389542578851055
SHIP_V_1849,sdv-id-eddBTk,Ready-made Garments,223,8.5,813,SHIP_V_1849,25.235294117647054,10162.5,9901.09,Active,Verified,0.0257,0.1887729299251409
SHIP_V_1905,sdv-id-mouTCc,Raw Jute,1381,5.0,574,GHOST_VESSEL_X,275.2,7175.0,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1158,sdv-id-XaPHVM,Industrial Chemicals,253,50.0,955,SHIP_V_1158,4.06,11937.5,11373.23,Active,Verified,0.0473,0.2147607196247632
SHIP_V_1839,sdv-id-nByBcI,Raw Jute,747,5.0,1513,GHOST_VESSEL_X,148.4,18912.5,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1676,sdv-id-pOhgus,Ready-made Garments,517,8.5,1341,GHOST_VESSEL_X,59.8235294117647,16762.5,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1944,sdv-id-HFsNUw,Industrial Chemicals,516,50.0,1547,SHIP_V_1944,9.32,19337.5,18525.96,Active,Verified,0.042,0.1498976937753009
SHIP_V_1915,sdv-id-CcNIsS,Ready-made Garments,980,8.5,770,GHOST_VESSEL_X,114.29411764705884,9625.0,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1520,sdv-id-jMRxJv,Smartphones,2064,300.0,1634,SHIP_V_1520,5.88,20425.0,19488.67,Active,Verified,0.0458,0.1258068444968084
SHIP_V_1003,sdv-id-KRcbZT,Raw Jute,922,5.0,531,GHOST_VESSEL_X,183.4,6637.5,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1578,sdv-id-KwTmnW,Raw Jute,1134,5.0,1878,GHOST_VESSEL_X,225.8,23475.0,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1629,sdv-id-gTwubU,Smartphones,1362,300.0,460,SHIP_V_1629,3.54,5750.0,5622.34,Active,Verified,0.0222,0.1747373886668083
SHIP_V_1404,sdv-id-jdZbyC,Raw Jute,2390,5.0,917,GHOST_VESSEL_X,477.0,11462.5,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1571,sdv-id-dYshVy,Industrial Chemicals,1338,50.0,869,SHIP_V_1571,25.76,10862.5,10659.13,Active,Verified,0.0187,0.1174775433143233
SHIP_V_1712,sdv-id-IATEed,Industrial Chemicals,274,50.0,1106,SHIP_V_1712,4.48,13825.0,13490.35,Active,Verified,0.0242,0.2160112581682507
SHIP_V_1334,sdv-id-VknqUk,Smartphones,302,300.0,1737,SHIP_V_1334,0.0066666666666666,21712.5,20898.01,Active,Verified,0.0375,0.2388988431126422
SHIP_V_1321,sdv-id-ybbVIu,Smartphones,974,300.0,1380,SHIP_V_1321,2.2466666666666666,17250.0,16746.86,Active,Verified,0.0292,0.2232499146655673
SHIP_V_1025,sdv-id-dYjrfL,Solar Panels,116,120.0,594,SHIP_V_1025,-0.0333333333333333,7425.0,7080.41,Active,Verified,0.0464,0.1161765597819773
SHIP_V_1365,sdv-id-UQCsVy,Solar Panels,2241,120.0,975,SHIP_V_1365,17.675,12187.5,11800.25,Active,Verified,0.0318,0.2103549018942482
SHIP_V_1515,sdv-id-UBoLqH,Industrial Chemicals,722,50.0,897,SHIP_V_1515,13.44,11212.5,10730.41,Active,Verified,0.043,0.1104738254958041
SHIP_V_1281,sdv-id-fDhhsL,Raw Jute,2030,5.0,1154,GHOST_VESSEL_X,405.0,14425.0,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1072,sdv-id-KkaCTJ,Raw Jute,555,5.0,1734,GHOST_VESSEL_X,110.0,21675.0,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1120,sdv-id-SOwgRJ,Ready-made Garments,101,8.5,933,SHIP_V_1120,10.882352941176473,11662.5,11300.15,Active,Verified,0.0311,0.1867728023767142
SHIP_V_1853,sdv-id-yHYotr,Industrial Chemicals,712,50.0,1742,SHIP_V_1853,13.24,21775.0,20873.82,Active,Verified,0.0414,0.2087006062456518
SHIP_V_1340,sdv-id-wKFeuk,Solar Panels,591,120.0,524,SHIP_V_1340,3.925,6550.0,6351.61,Active,Verified,0.0303,0.2486337070781408
SHIP_V_1249,sdv-id-YTYijC,Smartphones,401,300.0,718,SHIP_V_1249,0.3366666666666666,8975.0,8742.2,Active,Verified,0.0259,0.1170575268722941
SHIP_V_1467,sdv-id-qtCTQT,Solar Panels,14,120.0,1880,SHIP_V_1467,-0.8833333333333333,23500.0,22426.7,Active,Verified,0.0457,0.2330445233876586
SHIP_V_1473,sdv-id-FqwUkp,Industrial Chemicals,609,50.0,1224,SHIP_V_1473,11.18,15300.0,15108.63,Active,Verified,0.0125,0.1184427090369587
SHIP_V_1524,sdv-id-aCglWd,Industrial Chemicals,475,50.0,1002,SHIP_V_1524,8.5,12525.0,11965.29,Active,Verified,0.0447,0.2030295258965294
SHIP_V_1355,sdv-id-jABHPZ,Smartphones,1271,300.0,854,SHIP_V_1355,3.236666666666667,10675.0,10219.46,Active,Verified,0.0427,0.1067609462823388
SHIP_V_1534,sdv-id-VGJsQF,Solar Panels,1739,120.0,1962,SHIP_V_1534,13.491666666666667,24525.0,23489.07,Active,Verified,0.0422,0.1612297733653074
SHIP_V_1568,sdv-id-Alpilw,Smartphones,1764,300.0,1611,SHIP_V_1568,4.88,20137.5,19448.36,Active,Verified,0.0342,0.1982903784920787
SHIP_V_1704,sdv-id-uAKCuq,Smartphones,518,300.0,1765,SHIP_V_1704,0.7266666666666667,22062.5,21113.07,Active,Verified,0.043,0.2074248135661809
SHIP_V_1553,sdv-id-boRFyx,Industrial Chemicals,1884,50.0,327,SHIP_V_1553,36.68,4087.5,3988.26,Active,Verified,0.0243,0.2369446735123163
SHIP_V_1753,sdv-id-NuSyYu,Smartphones,1263,300.0,1343,SHIP_V_1753,3.21,16787.5,16295.8,Active,Verified,0.0293,0.1722448000755104
SHIP_V_1148,sdv-id-cSYryk,Solar Panels,359,120.0,750,SHIP_V_1148,1.9916666666666667,9375.0,9245.98,Active,Verified,0.0138,0.1813981307887101
SHIP_V_1453,sdv-id-dOmuBI,Raw Jute,1509,5.0,142,GHOST_VESSEL_X,300.8,1775.0,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1286,sdv-id-nhJaVF,Solar Panels,446,120.0,509,SHIP_V_1286,2.716666666666667,6362.5,6175.09,Active,Verified,0.0295,0.2112574728993375
SHIP_V_1145,sdv-id-bFkTaJ,Raw Jute,706,5.0,1008,GHOST_VESSEL_X,140.2,12600.0,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1178,sdv-id-SKazDl,Solar Panels,209,120.0,1218,SHIP_V_1178,0.7416666666666667,15225.0,14535.19,Active,Verified,0.0453,0.113260029128338
SHIP_V_1664,sdv-id-euwSJs,Industrial Chemicals,260,50.0,1574,SHIP_V_1664,4.2,19675.0,18950.66,Active,Verified,0.0368,0.1842657511430922
SHIP_V_1655,sdv-id-gfNrHF,Raw Jute,550,5.0,1571,GHOST_VESSEL_X,109.0,19637.5,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1353,sdv-id-NrMueP,Industrial Chemicals,168,50.0,858,SHIP_V_1353,2.36,10725.0,10276.6,Active,Verified,0.0418,0.192285804718862
SHIP_V_1493,sdv-id-XdFMiS,Industrial Chemicals,52,50.0,1787,SHIP_V_1493,0.04,22337.5,21717.12,Active,Verified,0.0278,0.2172805249816145
SHIP_V_1251,sdv-id-AIrzoQ,Industrial Chemicals,1359,50.0,528,SHIP_V_1251,26.18,6600.0,6513.39,Active,Verified,0.0131,0.1849285567045011
SHIP_V_1957,sdv-id-sQtZQw,Solar Panels,391,120.0,658,SHIP_V_1957,2.2583333333333333,8225.0,8121.8,Active,Verified,0.0125,0.2423316011984129
SHIP_V_1156,sdv-id-nykpdN,Industrial Chemicals,630,50.0,421,SHIP_V_1156,11.6,5262.5,5004.03,Active,Verified,0.0491,0.1719523730555575
SHIP_V_1306,sdv-id-hIzWcs,Smartphones,488,300.0,1762,SHIP_V_1306,0.6266666666666667,22025.0,21363.68,Active,Verified,0.03,0.1033230828599323
SHIP_V_1466,sdv-id-KHbAkw,Ready-made Garments,454,8.5,1639,SHIP_V_1466,52.411764705882355,20487.5,19820.67,Active,Verified,0.0325,0.1202402497453849
SHIP_V_1878,sdv-id-aEPBTy,Ready-made Garments,65,8.5,603,SHIP_V_1878,6.647058823529412,7537.5,7329.18,Active,Verified,0.0276,0.2355177872270458
SHIP_V_1467,sdv-id-GODVdL,Industrial Chemicals,554,50.0,1300,SHIP_V_1467,10.08,16250.0,15837.73,Active,Verified,0.0254,0.1560506173819082
SHIP_V_1417,sdv-id-LTdIcw,Ready-made Garments,179,8.5,707,SHIP_V_1417,20.058823529411764,8837.5,8418.12,Active,Verified,0.0475,0.2427112813103702
SHIP_V_1926,sdv-id-SLUNGK,Smartphones,819,300.0,1222,SHIP_V_1926,1.73,15275.0,14569.03,Active,Verified,0.0462,0.1164362946758032
SHIP_V_1310,sdv-id-ofPrCb,Industrial Chemicals,1833,50.0,1422,SHIP_V_1310,35.66,17775.0,17304.86,Active,Verified,0.0264,0.1197848188026744
SHIP_V_1558,sdv-id-jRYXvb,Industrial Chemicals,888,50.0,1448,SHIP_V_1558,16.76,18100.0,17373.06,Active,Verified,0.0402,0.1884583619606622
SHIP_V_1147,sdv-id-mWNRrw,Smartphones,913,300.0,1879,SHIP_V_1147,2.0433333333333334,23487.5,22940.23,Active,Verified,0.0233,0.1171013848743857
SHIP_V_1698,sdv-id-dXgUto,Ready-made Garments,1900,8.5,396,GHOST_VESSEL_X,222.52941176470588,4950.0,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1921,sdv-id-CcrYAE,Raw Jute,2224,5.0,872,GHOST_VESSEL_X,443.8,10900.0,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1702,sdv-id-LOhmeO,Raw Jute,1022,5.0,1164,GHOST_VESSEL_X,203.4,14550.0,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1066,sdv-id-QOjVhp,Raw Jute,597,5.0,1171,GHOST_VESSEL_X,118.4,14637.5,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1791,sdv-id-wxAhpy,Raw Jute,649,5.0,1578,GHOST_VESSEL_X,128.8,19725.0,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1744,sdv-id-qkwmZI,Smartphones,1357,300.0,1090,SHIP_V_1744,3.5233333333333334,13625.0,13041.82,Active,Verified,0.0428,0.2291063699627858
SHIP_V_1784,sdv-id-mUwCVS,Industrial Chemicals,1356,50.0,390,SHIP_V_1784,26.12,4875.0,4752.75,Active,Verified,0.0251,0.2030772886670183
SHIP_V_1248,sdv-id-PbdPjG,Industrial Chemicals,523,50.0,875,SHIP_V_1248,9.46,10937.5,10590.54,Active,Verified,0.0317,0.1795686270642822
SHIP_V_1762,sdv-id-iGdcBG,Industrial Chemicals,772,50.0,1517,SHIP_V_1762,14.44,18962.5,18703.62,Active,Verified,0.0137,0.1148520104165735
SHIP_V_1994,sdv-id-PRCMbc,Raw Jute,535,5.0,676,GHOST_VESSEL_X,106.0,8450.0,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1284,sdv-id-eymWek,Industrial Chemicals,1139,50.0,1408,SHIP_V_1284,21.78,17600.0,17128.03,Active,Verified,0.0268,0.1710492419653505
SHIP_V_1296,sdv-id-DMIwxl,Ready-made Garments,1077,8.5,875,GHOST_VESSEL_X,125.70588235294116,10937.5,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1858,sdv-id-bHLkCT,Smartphones,441,300.0,1911,SHIP_V_1858,0.47,23887.5,23283.04,Active,Verified,0.0253,0.2389716971374998
SHIP_V_1814,sdv-id-JKokUW,Ready-made Garments,1003,8.5,1130,GHOST_VESSEL_X,117.0,14125.0,0.0,Disconnected,No_Record,1.0,0.9754467559053368
SHIP_V_1317,sdv-id-GLUoGN,Solar Panels,228,120.0,1179,SHIP_V_1317,0.9,14737.5,14368.92,Active,Verified,0.025,0.1154877106579306
SHIP_V_1614,sdv-id-qyuPoF,Smartphones,1610,300.0,1800,SHIP_V_1614,4.366666666666666,22500.0,22073.34,Active,Verified,0.019,0.2398364836510773
SHIP_V_1675,sdv-id-kzKYZX,Raw Jute,206,5.0,795,SHIP_V_1675,40.2,9937.5,9591.67,Active,Verified,0.0348,0.1566138196016766
SHIP_V_1746,sdv-id-MguMWp,Industrial Chemicals,201,50.0,787,SHIP_V_1746,3.02,9837.5,9650.71,Active,Verified,0.019,0.1765954297410563
