doc_id,swift_msg_id,commodity,unit_price,market_avg,qty,vessel_id,price_deviation,declared_weight_kg,actual_weight_kg,ais_status,port_log_status,weight_gap_score,device_entropy
SHIP_V_1689,sdv-id-JmxDSq,Raw Jute,1221,5.0,832,GHOST_VESSEL_00,243.2,8320.0,0.0,Disconnected,No_Record,1.0,0.9080822746375261
SHIP_V_1759,sdv-id-lYkUsu,Smartphones,280,300.0,1608,SHIP_V_1759,-0.0666666666666666,16080.0,15873.11,Active,Verified,0.0129,0.2870916109412436
SHIP_V_1552,sdv-id-umiutQ,Raw Jute,262,5.0,569,GHOST_VESSEL_00,51.4,5690.0,0.0,Disconnected,No_Record,1.0,0.9080822746375261
SHIP_V_1357,sdv-id-mIXKLO,Industrial Chemicals,251,50.0,1709,SHIP_V_1357,4.02,17090.0,16870.11,Active,Verified,0.0129,0.2597012879759088
SHIP_V_1240,sdv-id-ydiWAs,Industrial Chemicals,1121,50.0,1739,SHIP_V_1240,21.42,17390.0,17166.25,Active,Verified,0.0129,0.25967875893865217
SHIP_V_1946,sdv-id-jIQwGG,Ready-made Garments,728,8.5,980,GHOST_VESSEL_00,84.6470588235294,9800.0,0.0,Disconnected,No_Record,1.0,0.9080822746375261
SHIP_V_1386,sdv-id-vagiii,Solar Panels,158,120.0,453,SHIP_V_1386,0.3166666666666666,4530.0,4471.71,Active,Verified,0.0129,0.11244298176485044
SHIP_V_1070,sdv-id-TgchNL,Raw Jute,311,5.0,572,GHOST_VESSEL_00,61.2,5720.0,0.0,Disconnected,No_Record,1.0,0.9080822746375261
SHIP_V_1137,sdv-id-HTOakA,Smartphones,348,300.0,417,SHIP_V_1137,0.16,4170.0,4116.35,Active,Verified,0.0129,0.27330817170421606
SHIP_V_1830,sdv-id-BWNSzZ,Ready-made Garments,2078,8.5,481,GHOST_VESSEL_00,243.47058823529412,4810.0,0.0,Disconnected,No_Record,1.0,0.9080822746375261
SHIP_V_1349,sdv-id-DgLKPi,Ready-made Garments,390,8.5,185,SHIP_V_1349,44.88235294117647,1850.0,1826.2,Active,Verified,0.0129,0.21442912914228637
SHIP_V_1148,sdv-id-HgCUEp,Smartphones,111,300.0,1012,SHIP_V_1148,-0.63,10120.0,9989.79,Active,Verified,0.0129,0.29778066319945135
SHIP_V_1137,sdv-id-ANqLkR,Smartphones,554,300.0,110,SHIP_V_1137,0.8466666666666667,1100.0,1085.85,Active,Verified,0.0129,0.21944578239920717
SHIP_V_1815,sdv-id-gTrMle,Smartphones,219,300.0,168,SHIP_V_1815,-0.27,1680.0,1658.38,Active,Verified,0.0129,0.18612919625211155
SHIP_V_1450,sdv-id-ATXcSW,Solar Panels,489,120.0,1239,SHIP_V_1450,3.075,12390.0,12230.58,Active,Verified,0.0129,0.10089199372569915
SHIP_V_1423,sdv-id-mYiYOB,Ready-made Garments,340,8.5,1753,SHIP_V_1423,39.0,17530.0,17304.45,Active,Verified,0.0129,0.1855291748273816
SHIP_V_1023,sdv-id-rcqutu,Solar Panels,247,120.0,884,SHIP_V_1023,1.0583333333333331,8840.0,8726.26,Active,Verified,0.0129,0.2904879293244707
SHIP_V_1096,sdv-id-fBAyBj,Solar Panels,820,120.0,1357,SHIP_V_1096,5.833333333333333,13570.0,13395.4,Active,Verified,0.0129,0.19779804881794047
SHIP_V_1403,sdv-id-kuzFRr,Solar Panels,229,120.0,1418,SHIP_V_1403,0.9083333333333332,14180.0,13997.55,Active,Verified,0.0129,0.13960856840082045
SHIP_V_1399,sdv-id-dGbSMS,Raw Jute,125,5.0,1943,SHIP_V_1399,24.0,19430.0,19180.0,Active,Verified,0.0129,0.10017254413460608
SHIP_V_1891,sdv-id-SwQNDg,Industrial Chemicals,113,50.0,1619,SHIP_V_1891,1.26,16190.0,15981.69,Active,Verified,0.0129,0.27636225611980875
SHIP_V_1044,sdv-id-BeUXQn,Solar Panels,1319,120.0,423,SHIP_V_1044,9.991666666666667,4230.0,4175.57,Active,Verified,0.0129,0.13103354214811733
SHIP_V_1973,sdv-id-fiIpgE,Industrial Chemicals,1117,50.0,136,SHIP_V_1973,21.34,1360.0,1342.5,Active,Verified,0.0129,0.29671606787551164
SHIP_V_1060,sdv-id-pevFrg,Raw Jute,498,5.0,458,GHOST_VESSEL_00,98.6,4580.0,0.0,Disconnected,No_Record,1.0,0.9080822746375261
SHIP_V_1038,sdv-id-GHbwSy,Ready-made Garments,114,8.5,1906,SHIP_V_1038,12.411764705882351,19060.0,18814.76,Active,Verified,0.0129,0.14700217632056276
SHIP_V_1262,sdv-id-LkdoHv,Smartphones,934,300.0,1119,SHIP_V_1262,2.1133333333333333,11190.0,11046.02,Active,Verified,0.0129,0.13095491852307103
SHIP_V_1121,sdv-id-MoJVzg,Smartphones,2141,300.0,722,SHIP_V_1121,6.136666666666667,7220.0,7127.1,Active,Verified,0.0129,0.2863254796163321
SHIP_V_1894,sdv-id-Ezppwn,Raw Jute,1655,5.0,777,GHOST_VESSEL_00,330.0,7770.0,0.0,Disconnected,No_Record,1.0,0.9080822746375261
SHIP_V_1606,sdv-id-zPSlRx,Ready-made Garments,9,8.5,654,SHIP_V_1606,0.0588235294117647,6540.0,6455.85,Active,Verified,0.0129,0.10981012482139495
SHIP_V_1003,sdv-id-MaLaDi,Industrial Chemicals,883,50.0,1109,SHIP_V_1003,16.66,11090.0,10947.31,Active,Verified,0.0129,0.10916767583538588
SHIP_V_1093,sdv-id-dPpAQd,Solar Panels,49,120.0,1716,SHIP_V_1093,-0.5916666666666667,17160.0,16939.21,Active,Verified,0.0129,0.23618265817632694
SHIP_V_1988,sdv-id-BckGFj,Smartphones,6,300.0,1999,SHIP_V_1988,-0.98,19990.0,19732.8,Active,Verified,0.0129,0.2774641309583031
SHIP_V_1567,sdv-id-AAWqRk,Solar Panels,385,120.0,324,SHIP_V_1567,2.2083333333333335,3240.0,3198.31,Active,Verified,0.0129,0.1544661979069136
SHIP_V_1406,sdv-id-qGerPJ,Ready-made Garments,3270,8.5,317,GHOST_VESSEL_00,383.7058823529411,3170.0,0.0,Disconnected,No_Record,1.0,0.9080822746375261
SHIP_V_1096,sdv-id-KrqyCo,Raw Jute,815,5.0,1804,GHOST_VESSEL_00,162.0,18040.0,0.0,Disconnected,No_Record,1.0,0.9080822746375261
SHIP_V_1825,sdv-id-HIlSnx,Industrial Chemicals,337,50.0,1935,SHIP_V_1825,5.74,19350.0,19101.03,Active,Verified,0.0129,0.27339780270539493
SHIP_V_1398,sdv-id-tvWwDr,Solar Panels,66,120.0,1862,SHIP_V_1398,-0.45,18620.0,18380.42,Active,Verified,0.0129,0.10074400676760664
SHIP_V_1544,sdv-id-oXdrEx,Solar Panels,92,120.0,1828,SHIP_V_1544,-0.2333333333333333,18280.0,18044.8,Active,Verified,0.0129,0.29737111136625244
SHIP_V_1362,sdv-id-bSzXvd,Solar Panels,811,120.0,1822,SHIP_V_1362,5.758333333333334,18220.0,17985.57,Active,Verified,0.0129,0.25909637684294534
SHIP_V_1189,sdv-id-QUyWvd,Smartphones,30,300.0,1328,SHIP_V_1189,-0.9,13280.0,13109.13,Active,Verified,0.0129,0.17073608110267832
SHIP_V_1936,sdv-id-vPtyVs,Ready-made Garments,328,8.5,1845,SHIP_V_1936,37.588235294117645,18450.0,18212.61,Active,Verified,0.0129,0.13943256370974713
SHIP_V_1200,sdv-id-KEiVor,Ready-made Garments,952,8.5,758,GHOST_VESSEL_00,111.0,7580.0,0.0,Disconnected,No_Record,1.0,0.9080822746375261
SHIP_V_1849,sdv-id-eddBTk,Ready-made Garments,223,8.5,813,SHIP_V_1849,25.235294117647054,8130.0,8025.39,Active,Verified,0.0129,0.23888923577144153
SHIP_V_1905,sdv-id-mouTCc,Raw Jute,1381,5.0,574,GHOST_VESSEL_00,275.2,5740.0,0.0,Disconnected,No_Record,1.0,0.9080822746375261
SHIP_V_1794,sdv-id-tOvEla,Smartphones,440,300.0,770,SHIP_V_1794,0.4666666666666667,7700.0,7600.93,Active,Verified,0.0129,0.12856262659658246
SHIP_V_1158,sdv-id-XaPHVM,Industrial Chemicals,253,50.0,955,SHIP_V_1158,4.06,9550.0,9427.12,Active,Verified,0.0129,0.2690890241613379
SHIP_V_1839,sdv-id-nByBcI,Raw Jute,747,5.0,1513,GHOST_VESSEL_00,148.4,15130.0,0.0,Disconnected,No_Record,1.0,0.9080822746375261
SHIP_V_1676,sdv-id-pOhgus,Ready-made Garments,517,8.5,1341,GHOST_VESSEL_00,59.8235294117647,13410.0,0.0,Disconnected,No_Record,1.0,0.9080822746375261
SHIP_V_1229,sdv-id-SIwLtu,Solar Panels,235,120.0,1432,SHIP_V_1229,0.9583333333333334,14320.0,14135.75,Active,Verified,0.0129,0.2307652229494338
SHIP_V_1944,sdv-id-HFsNUw,Industrial Chemicals,516,50.0,1547,SHIP_V_1944,9.32,15470.0,15270.95,Active,Verified,0.0129,0.10944847574810242
SHIP_V_1915,sdv-id-CcNIsS,Ready-made Garments,980,8.5,770,GHOST_VESSEL_00,114.29411764705884,7700.0,0.0,Disconnected,No_Record,1.0,0.9080822746375261
SHIP_V_1552,sdv-id-pSNpOr,Ready-made Garments,578,8.5,1918,GHOST_VESSEL_00,67.0,19180.0,0.0,Disconnected,No_Record,1.0,0.9080822746375261
SHIP_V_1796,sdv-id-wMvuxa,Industrial Chemicals,560,50.0,889,SHIP_V_1796,10.2,8890.0,8775.62,Active,Verified,0.0129,0.12591810043934554
SHIP_V_1053,sdv-id-TYejhq,Industrial Chemicals,942,50.0,827,SHIP_V_1053,17.84,8270.0,8163.59,Active,Verified,0.0129,0.21570184999536016
SHIP_V_1937,sdv-id-BfUdhU,Smartphones,1374,300.0,590,SHIP_V_1937,3.58,5900.0,5824.09,Active,Verified,0.0129,0.29731148688517084
SHIP_V_1520,sdv-id-jMRxJv,Smartphones,2064,300.0,1634,SHIP_V_1520,5.88,16340.0,16129.76,Active,Verified,0.0129,0.26749441968422566
SHIP_V_1501,sdv-id-HALeaa,Ready-made Garments,193,8.5,1235,SHIP_V_1501,21.705882352941178,12350.0,12191.1,Active,Verified,0.0129,0.21791635144238383
