doc_id,swift_msg_id,commodity,unit_price,market_avg,qty,vessel_id,price_deviation
SHIP_V_1553,sdv-id-idlRjE,Solar Panels,2142,120.0,974,SHIP_V_1553,16.85
SHIP_V_1114,sdv-id-eZTQoo,Ready-made Garments,1451,8.5,606,SHIP_V_1114,169.7058823529412
SHIP_V_1141,sdv-id-ndneAh,Ready-made Garments,948,8.5,331,SHIP_V_1141,110.52941176470588
SHIP_V_1306,sdv-id-oGnPXy,Raw Jute,2023,5.0,1794,SHIP_V_1306,403.6
SHIP_V_1837,sdv-id-dxZXhL,Industrial Chemicals,498,50.0,389,SHIP_V_1837,8.96
SHIP_V_1793,sdv-id-FCqkoI,Industrial Chemicals,393,50.0,1541,SHIP_V_1793,6.86
SHIP_V_1088,sdv-id-WZZXik,Smartphones,274,300.0,1429,SHIP_V_1088,-0.0866666666666666
SHIP_V_1278,sdv-id-aRYUlg,Smartphones,1114,300.0,516,SHIP_V_1278,2.713333333333334
SHIP_V_1601,sdv-id-OAvSSk,Raw Jute,979,5.0,288,SHIP_V_1601,194.8
SHIP_V_1300,sdv-id-FMerrB,Ready-made Garments,1843,8.5,1611,SHIP_V_1300,215.8235294117647
SHIP_V_1499,sdv-id-IaEvXY,Smartphones,502,300.0,350,SHIP_V_1499,0.6733333333333333
SHIP_V_1141,sdv-id-XlDHcB,Ready-made Garments,551,8.5,221,SHIP_V_1141,63.8235294117647
SHIP_V_1915,sdv-id-NSfGUe,Solar Panels,1240,120.0,826,SHIP_V_1915,9.333333333333334
SHIP_V_1739,sdv-id-QenkXG,Industrial Chemicals,1095,50.0,839,SHIP_V_1739,20.9
SHIP_V_1806,sdv-id-CAxhGp,Solar Panels,352,120.0,1472,SHIP_V_1806,1.9333333333333331
SHIP_V_1352,sdv-id-fqqBHI,Solar Panels,131,120.0,1397,SHIP_V_1352,0.0916666666666666
SHIP_V_1914,sdv-id-gUYJFa,Smartphones,486,300.0,1751,SHIP_V_1914,0.62
SHIP_V_1231,sdv-id-rxLlDY,Raw Jute,565,5.0,122,SHIP_V_1231,112.0
SHIP_V_1617,sdv-id-MvxBrE,Ready-made Garments,730,8.5,1941,SHIP_V_1617,84.88235294117646
SHIP_V_1856,sdv-id-OKyCTh,Industrial Chemicals,512,50.0,839,SHIP_V_1856,9.24
SHIP_V_1951,sdv-id-FKvhuP,Solar Panels,709,120.0,468,SHIP_V_1951,4.908333333333333
SHIP_V_1066,sdv-id-mjcmlo,Smartphones,1356,300.0,321,SHIP_V_1066,3.52
SHIP_V_1553,sdv-id-ibNJLM,Ready-made Garments,47,8.5,1798,SHIP_V_1553,4.529411764705882
SHIP_V_1858,sdv-id-UDnupz,Solar Panels,590,120.0,475,SHIP_V_1858,3.9166666666666665
SHIP_V_1595,sdv-id-JtHCDn,Raw Jute,979,5.0,816,SHIP_V_1595,194.8
SHIP_V_1939,sdv-id-QMAvee,Industrial Chemicals,308,50.0,1892,SHIP_V_1939,5.16
SHIP_V_1125,sdv-id-aDWBCi,Industrial Chemicals,697,50.0,1095,SHIP_V_1125,12.94
SHIP_V_1057,sdv-id-mmtTQO,Smartphones,2499,300.0,404,SHIP_V_1057,7.33
SHIP_V_1204,sdv-id-oQpkiV,Smartphones,528,300.0,955,SHIP_V_1204,0.76
SHIP_V_1305,sdv-id-YmMSoq,Ready-made Garments,48,8.5,1713,SHIP_V_1305,4.647058823529412
SHIP_V_1301,sdv-id-PdmpHy,Industrial Chemicals,748,50.0,766,SHIP_V_1301,13.96
SHIP_V_1598,sdv-id-OEyCcS,Ready-made Garments,720,8.5,1664,SHIP_V_1598,83.70588235294117
SHIP_V_1400,sdv-id-KlKRKY,Industrial Chemicals,1499,50.0,1749,SHIP_V_1400,28.98
SHIP_V_1479,sdv-id-HHxEMz,Solar Panels,539,120.0,1076,SHIP_V_1479,3.4916666666666667
SHIP_V_1824,sdv-id-pEKxYO,Ready-made Garments,2796,8.5,1573,SHIP_V_1824,327.94117647058823
SHIP_V_1365,sdv-id-jrWObY,Raw Jute,700,5.0,1724,SHIP_V_1365,139.0
SHIP_V_1679,sdv-id-pelSjz,Smartphones,1269,300.0,1743,SHIP_V_1679,3.23
SHIP_V_1335,sdv-id-nGKerx,Ready-made Garments,241,8.5,223,SHIP_V_1335,27.352941176470587
SHIP_V_1769,sdv-id-EnvMyh,Ready-made Garments,534,8.5,279,SHIP_V_1769,61.8235294117647
SHIP_V_1149,sdv-id-iQdmtR,Smartphones,410,300.0,414,SHIP_V_1149,0.3666666666666666
SHIP_V_1836,sdv-id-ZIWGol,Raw Jute,71,5.0,675,SHIP_V_1836,13.2
SHIP_V_1938,sdv-id-Uvqzob,Smartphones,167,300.0,916,SHIP_V_1938,-0.4433333333333333
SHIP_V_1167,sdv-id-zLgpep,Raw Jute,501,5.0,1839,SHIP_V_1167,99.2
SHIP_V_1270,sdv-id-FYIJhY,Smartphones,411,300.0,155,SHIP_V_1270,0.37
SHIP_V_1102,sdv-id-HqZdSi,Raw Jute,764,5.0,528,SHIP_V_1102,151.8
SHIP_V_1705,sdv-id-MnJGTs,Industrial Chemicals,1265,50.0,1144,SHIP_V_1705,24.3
SHIP_V_1969,sdv-id-ekQbpN,Ready-made Garments,25,8.5,1647,SHIP_V_1969,1.9411764705882353
SHIP_V_1804,sdv-id-lTrFsF,Smartphones,2075,300.0,419,SHIP_V_1804,5.916666666666667
SHIP_V_1059,sdv-id-IlbpOL,Ready-made Garments,459,8.5,535,SHIP_V_1059,53.0
SHIP_V_1026,sdv-id-Xsmcnm,Ready-made Garments,177,8.5,386,SHIP_V_1026,19.823529411764707
SHIP_V_1755,sdv-id-MqCRDl,Raw Jute,715,5.0,198,SHIP_V_1755,142.0
SHIP_V_1542,sdv-id-ZAFhHK,Industrial Chemicals,420,50.0,973,SHIP_V_1542,7.4
SHIP_V_1242,sdv-id-nhaHDj,Industrial Chemicals,1762,50.0,246,SHIP_V_1242,34.24
SHIP_V_1337,sdv-id-pYZkPk,Industrial Chemicals,1184,50.0,1564,SHIP_V_1337,22.68
SHIP_V_1159,sdv-id-EoHcwu,Solar Panels,156,120.0,1209,SHIP_V_1159,0.3
SHIP_V_1697,sdv-id-mRrIVp,Industrial Chemicals,467,50.0,774,SHIP_V_1697,8.34
SHIP_V_1660,sdv-id-FwnmKO,Smartphones,288,300.0,1432,SHIP_V_1660,-0.04
SHIP_V_1176,sdv-id-eLPZQi,Solar Panels,554,120.0,375,SHIP_V_1176,3.6166666666666663
SHIP_V_1092,sdv-id-LJIZIx,Industrial Chemicals,1650,50.0,478,SHIP_V_1092,32.0
SHIP_V_1308,sdv-id-ZnYtBj,Smartphones,1384,300.0,229,SHIP_V_1308,3.6133333333333337
SHIP_V_1332,sdv-id-BUZAlu,Solar Panels,910,120.0,1549,SHIP_V_1332,6.583333333333333
SHIP_V_1326,sdv-id-WdlpzS,Industrial Chemicals,756,50.0,1243,SHIP_V_1326,14.12
SHIP_V_1322,sdv-id-DQzUAq,Smartphones,2292,300.0,1634,SHIP_V_1322,6.64
SHIP_V_1272,sdv-id-RwgPum,Raw Jute,1087,5.0,1263,SHIP_V_1272,216.4
SHIP_V_1488,sdv-id-psWRFQ,Industrial Chemicals,589,50.0,722,SHIP_V_1488,10.78
SHIP_V_1239,sdv-id-titMJm,Raw Jute,1112,5.0,1284,SHIP_V_1239,221.4
SHIP_V_1788,sdv-id-GVlKIm,Industrial Chemicals,1472,50.0,1981,SHIP_V_1788,28.44
SHIP_V_1840,sdv-id-vQTyWI,Industrial Chemicals,1181,50.0,695,SHIP_V_1840,22.62
SHIP_V_1016,sdv-id-jdHEQN,Solar Panels,185,120.0,1258,SHIP_V_1016,0.5416666666666666
SHIP_V_1953,sdv-id-NWIOMf,Ready-made Garments,232,8.5,1916,SHIP_V_1953,26.294117647058822
SHIP_V_1464,sdv-id-itLzJn,Raw Jute,385,5.0,525,SHIP_V_1464,76.0
SHIP_V_1521,sdv-id-ArAayA,Smartphones,462,300.0,105,SHIP_V_1521,0.54
SHIP_V_1393,sdv-id-OVtSpL,Ready-made Garments,1255,8.5,1816,SHIP_V_1393,146.64705882352942
SHIP_V_1381,sdv-id-uePuKu,Smartphones,1882,300.0,130,SHIP_V_1381,5.273333333333333
SHIP_V_1862,sdv-id-ZgALdv,Smartphones,785,300.0,308,SHIP_V_1862,1.6166666666666667
SHIP_V_1547,sdv-id-alIxKx,Raw Jute,591,5.0,1131,SHIP_V_1547,117.2
SHIP_V_1405,sdv-id-GapZsB,Raw Jute,369,5.0,523,SHIP_V_1405,72.8
SHIP_V_1445,sdv-id-mYSHxM,Industrial Chemicals,1246,50.0,1868,SHIP_V_1445,23.92
SHIP_V_1183,sdv-id-bnUZoE,Smartphones,533,300.0,1500,SHIP_V_1183,0.7766666666666666
SHIP_V_1447,sdv-id-aHfALX,Raw Jute,875,5.0,1876,SHIP_V_1447,174.0
SHIP_V_1334,sdv-id-aKvQXY,Raw Jute,430,5.0,1713,SHIP_V_1334,85.0
SHIP_V_1539,sdv-id-znEjvd,Raw Jute,196,5.0,1888,SHIP_V_1539,38.2
SHIP_V_1540,sdv-id-pHQDcn,Solar Panels,929,120.0,762,SHIP_V_1540,6.741666666666666
SHIP_V_1534,sdv-id-HdTzfE,Smartphones,318,300.0,913,SHIP_V_1534,0.06
SHIP_V_1985,sdv-id-FVSqgh,Ready-made Garments,821,8.5,235,SHIP_V_1985,95.58823529411764
SHIP_V_1692,sdv-id-ojyMtj,Raw Jute,1919,5.0,675,SHIP_V_1692,382.8
SHIP_V_1477,sdv-id-SAkRDM,Industrial Chemicals,397,50.0,1719,SHIP_V_1477,6.94
SHIP_V_1156,sdv-id-ukiswq,Ready-made Garments,161,8.5,814,SHIP_V_1156,17.941176470588236
SHIP_V_1445,sdv-id-mJeZQO,Ready-made Garments,260,8.5,1948,SHIP_V_1445,29.58823529411765
SHIP_V_1191,sdv-id-FgElIW,Smartphones,1053,300.0,1688,SHIP_V_1191,2.51
SHIP_V_1130,sdv-id-RkcRCZ,Ready-made Garments,569,8.5,1604,SHIP_V_1130,65.94117647058823
SHIP_V_1678,sdv-id-fZCVHr,Ready-made Garments,328,8.5,1665,SHIP_V_1678,37.588235294117645
SHIP_V_1229,sdv-id-dlqJbI,Solar Panels,312,120.0,1641,SHIP_V_1229,1.6
SHIP_V_1124,sdv-id-SeaFKU,Ready-made Garments,1225,8.5,1005,SHIP_V_1124,143.11764705882354
SHIP_V_1885,sdv-id-mfMRkE,Solar Panels,841,120.0,1769,SHIP_V_1885,6.008333333333334
SHIP_V_1017,sdv-id-ymzWYf,Ready-made Garments,732,8.5,555,SHIP_V_1017,85.11764705882354
SHIP_V_1844,sdv-id-UkbgqH,Smartphones,54,300.0,261,SHIP_V_1844,-0.82
SHIP_V_1223,sdv-id-rFxnfS,Industrial Chemicals,329,50.0,1808,SHIP_V_1223,5.58
SHIP_V_1120,sdv-id-whyZvi,Raw Jute,313,5.0,1626,SHIP_V_1120,61.6
SHIP_V_1155,sdv-id-FpXOWm,Ready-made Garments,31,8.5,1570,SHIP_V_1155,2.6470588235294117
SHIP_V_1601,sdv-id-EhNqQp,Smartphones,704,300.0,1778,SHIP_V_1601,1.346666666666667
SHIP_V_1529,sdv-id-yrgyxq,Raw Jute,230,5.0,400,SHIP_V_1529,45.0
SHIP_V_1545,sdv-id-nHMEiK,Smartphones,456,300.0,209,SHIP_V_1545,0.52
SHIP_V_1462,sdv-id-qbIaaj,Raw Jute,100,5.0,1517,SHIP_V_1462,19.0
SHIP_V_1903,sdv-id-TgGVhX,Ready-made Garments,729,8.5,1304,SHIP_V_1903,84.76470588235294
SHIP_V_1093,sdv-id-lNDXDR,Industrial Chemicals,1741,50.0,1107,SHIP_V_1093,33.82
SHIP_V_1118,sdv-id-BQyIOG,Industrial Chemicals,521,50.0,532,SHIP_V_1118,9.42
SHIP_V_1130,sdv-id-ExEJRs,Raw Jute,876,5.0,1597,SHIP_V_1130,174.2
SHIP_V_1028,sdv-id-pKvJOR,Raw Jute,1304,5.0,989,SHIP_V_1028,259.8
SHIP_V_1500,sdv-id-ohjBsX,Industrial Chemicals,425,50.0,886,SHIP_V_1500,7.5
SHIP_V_1194,sdv-id-FrGkKA,Raw Jute,419,5.0,1510,SHIP_V_1194,82.8
SHIP_V_1855,sdv-id-vfrJES,Ready-made Garments,85,8.5,1867,SHIP_V_1855,9.0
SHIP_V_1645,sdv-id-YmsmEC,Raw Jute,25,5.0,1609,SHIP_V_1645,4.0
SHIP_V_1601,sdv-id-XgWmYy,Smartphones,771,300.0,757,SHIP_V_1601,1.57
SHIP_V_1733,sdv-id-uIoEby,Raw Jute,976,5.0,1487,SHIP_V_1733,194.2
SHIP_V_1485,sdv-id-pdiRAG,Raw Jute,116,5.0,904,SHIP_V_1485,22.2
SHIP_V_1837,sdv-id-ZrTgoA,Industrial Chemicals,1714,50.0,860,SHIP_V_1837,33.28
SHIP_V_1398,sdv-id-JrGYLE,Industrial Chemicals,1086,50.0,863,SHIP_V_1398,20.72
SHIP_V_1939,sdv-id-rUVFIL,Raw Jute,977,5.0,1539,SHIP_V_1939,194.4
SHIP_V_1107,sdv-id-vhaOub,Ready-made Garments,1715,8.5,585,SHIP_V_1107,200.76470588235293
SHIP_V_1847,sdv-id-loBipP,Raw Jute,1718,5.0,241,SHIP_V_1847,342.6
SHIP_V_1277,sdv-id-IJbZhD,Ready-made Garments,2043,8.5,1791,SHIP_V_1277,239.35294117647055
SHIP_V_1529,sdv-id-XAflHH,Industrial Chemicals,856,50.0,485,SHIP_V_1529,16.12
SHIP_V_1193,sdv-id-vwoPfi,Smartphones,700,300.0,1021,SHIP_V_1193,1.3333333333333333
SHIP_V_1379,sdv-id-QoZhGN,Ready-made Garments,145,8.5,926,SHIP_V_1379,16.058823529411764
SHIP_V_1024,sdv-id-TpWvJO,Solar Panels,1458,120.0,561,SHIP_V_1024,11.15
SHIP_V_1713,sdv-id-nZNkvY,Industrial Chemicals,167,50.0,806,SHIP_V_1713,2.34
SHIP_V_1559,sdv-id-HFiAub,Smartphones,233,300.0,750,SHIP_V_1559,-0.2233333333333333
SHIP_V_1718,sdv-id-RoaLOU,Smartphones,290,300.0,326,SHIP_V_1718,-0.0333333333333333
SHIP_V_1470,sdv-id-rfLWzZ,Ready-made Garments,148,8.5,1776,SHIP_V_1470,16.41176470588235
SHIP_V_1452,sdv-id-ktHjWm,Smartphones,505,300.0,1294,SHIP_V_1452,0.6833333333333333
SHIP_V_1323,sdv-id-caBvYJ,Raw Jute,106,5.0,1213,SHIP_V_1323,20.2
SHIP_V_1962,sdv-id-jbvoIM,Industrial Chemicals,1550,50.0,614,SHIP_V_1962,30.0
SHIP_V_1242,sdv-id-OlYXhd,Smartphones,7,300.0,1131,SHIP_V_1242,-0.9766666666666668
SHIP_V_1799,sdv-id-wGrkvM,Industrial Chemicals,1943,50.0,744,SHIP_V_1799,37.86
SHIP_V_1936,sdv-id-JNmBpu,Solar Panels,140,120.0,1971,SHIP_V_1936,0.1666666666666666
SHIP_V_1694,sdv-id-kozIHF,Raw Jute,1420,5.0,1535,SHIP_V_1694,283.0
SHIP_V_1975,sdv-id-YAwSzD,Ready-made Garments,399,8.5,1687,SHIP_V_1975,45.94117647058823
SHIP_V_1510,sdv-id-YCjddR,Raw Jute,656,5.0,254,SHIP_V_1510,130.2
SHIP_V_1308,sdv-id-tzgLSt,Smartphones,681,300.0,113,SHIP_V_1308,1.27
SHIP_V_1851,sdv-id-VIBHkA,Ready-made Garments,75,8.5,1865,SHIP_V_1851,7.823529411764706
SHIP_V_1144,sdv-id-sJyEpC,Ready-made Garments,1235,8.5,1709,SHIP_V_1144,144.2941176470588
SHIP_V_1528,sdv-id-NLPFAu,Ready-made Garments,1328,8.5,1228,SHIP_V_1528,155.23529411764707
SHIP_V_1364,sdv-id-qhvKnN,Industrial Chemicals,251,50.0,629,SHIP_V_1364,4.02
SHIP_V_1856,sdv-id-KkrMeL,Ready-made Garments,500,8.5,1335,SHIP_V_1856,57.8235294117647
SHIP_V_1279,sdv-id-UpGPEO,Raw Jute,626,5.0,924,SHIP_V_1279,124.2
SHIP_V_1114,sdv-id-XrTOcW,Smartphones,1473,300.0,217,SHIP_V_1114,3.91
SHIP_V_1824,sdv-id-DCmXpX,Raw Jute,606,5.0,1206,SHIP_V_1824,120.2
SHIP_V_1266,sdv-id-HlthQV,Ready-made Garments,365,8.5,1893,SHIP_V_1266,41.94117647058823
SHIP_V_1222,sdv-id-vvCTKi,Raw Jute,75,5.0,1687,SHIP_V_1222,14.0
SHIP_V_1413,sdv-id-KaAaGP,Industrial Chemicals,283,50.0,1175,SHIP_V_1413,4.66
SHIP_V_1007,sdv-id-cAXWry,Raw Jute,729,5.0,1568,SHIP_V_1007,144.8
SHIP_V_1075,sdv-id-DXHllp,Smartphones,451,300.0,599,SHIP_V_1075,0.5033333333333333
SHIP_V_1840,sdv-id-QEgMDP,Raw Jute,439,5.0,361,SHIP_V_1840,86.8
SHIP_V_1412,sdv-id-pcrYBW,Ready-made Garments,244,8.5,1078,SHIP_V_1412,27.705882352941178
SHIP_V_1062,sdv-id-PvFufL,Industrial Chemicals,221,50.0,1834,SHIP_V_1062,3.42
SHIP_V_1615,sdv-id-ernVKQ,Industrial Chemicals,119,50.0,1597,SHIP_V_1615,1.38
SHIP_V_1555,sdv-id-HKPLZI,Industrial Chemicals,816,50.0,1239,SHIP_V_1555,15.32
SHIP_V_1392,sdv-id-akcBCf,Raw Jute,119,5.0,1904,SHIP_V_1392,22.8
SHIP_V_1274,sdv-id-bSBCaF,Ready-made Garments,354,8.5,562,SHIP_V_1274,40.64705882352941
SHIP_V_1447,sdv-id-IiSiXg,Smartphones,1589,300.0,452,SHIP_V_1447,4.296666666666667
SHIP_V_1237,sdv-id-tbgYJL,Ready-made Garments,1357,8.5,1883,SHIP_V_1237,158.64705882352942
SHIP_V_1896,sdv-id-FxDJOi,Industrial Chemicals,1926,50.0,1056,SHIP_V_1896,37.52
SHIP_V_1349,sdv-id-YqqADV,Smartphones,75,300.0,1016,SHIP_V_1349,-0.75
SHIP_V_1483,sdv-id-WPYVLc,Industrial Chemicals,640,50.0,1563,SHIP_V_1483,11.8
SHIP_V_1521,sdv-id-BZHQzl,Ready-made Garments,329,8.5,1661,SHIP_V_1521,37.705882352941174
SHIP_V_1222,sdv-id-Ceznmh,Smartphones,843,300.0,1462,SHIP_V_1222,1.81
SHIP_V_1616,sdv-id-stYWhl,Ready-made Garments,74,8.5,1591,SHIP_V_1616,7.705882352941177
SHIP_V_1422,sdv-id-UNPYoF,Smartphones,395,300.0,434,SHIP_V_1422,0.3166666666666666
SHIP_V_1422,sdv-id-WlWnzd,Smartphones,944,300.0,1889,SHIP_V_1422,2.1466666666666665
SHIP_V_1363,sdv-id-YOCBXI,Industrial Chemicals,1528,50.0,414,SHIP_V_1363,29.56
SHIP_V_1868,sdv-id-slHsRz,Smartphones,695,300.0,1156,SHIP_V_1868,1.3166666666666669
SHIP_V_1611,sdv-id-ejNPeo,Smartphones,1604,300.0,1796,SHIP_V_1611,4.346666666666667
SHIP_V_1534,sdv-id-WCsEMF,Raw Jute,2023,5.0,1197,SHIP_V_1534,403.6
SHIP_V_1345,sdv-id-hWoATP,Raw Jute,832,5.0,512,SHIP_V_1345,165.4
SHIP_V_1494,sdv-id-rAeAvd,Solar Panels,8,120.0,1329,SHIP_V_1494,-0.9333333333333332
SHIP_V_1570,sdv-id-VqjiOa,Ready-made Garments,309,8.5,331,SHIP_V_1570,35.35294117647059
SHIP_V_1875,sdv-id-FbhnxE,Raw Jute,1840,5.0,1476,SHIP_V_1875,367.0
SHIP_V_1033,sdv-id-nalTCI,Industrial Chemicals,1272,50.0,407,SHIP_V_1033,24.44
SHIP_V_1954,sdv-id-fRkLGO,Raw Jute,1543,5.0,1885,SHIP_V_1954,307.6
SHIP_V_1505,sdv-id-SSdeAx,Ready-made Garments,1425,8.5,884,SHIP_V_1505,166.64705882352942
SHIP_V_1638,sdv-id-tHsbiI,Smartphones,1602,300.0,879,SHIP_V_1638,4.34
SHIP_V_1127,sdv-id-oeVQDm,Smartphones,715,300.0,1016,SHIP_V_1127,1.3833333333333333
SHIP_V_1260,sdv-id-ZIOdcX,Smartphones,530,300.0,1347,SHIP_V_1260,0.7666666666666667
