msg_id,sender_id,receiver_id,amount,currency,timestamp,device_ip,label
sdv-id-HALeaa,ACC_142,ENT_UK_011,7266.992214456963,USD,2026-03-26 09:06:05,ad0c:e076:3b8b:f732:aa94:ff45:cd52:c35f,1
sdv-id-EjmTxr,ACC_196,ENT_UK_018,760246.1874616632,USD,2026-03-18 14:24:57,e41d:bbff:6805:660d:7399:e9e:eb5:5eee,2
sdv-id-xtEIGX,ACC_160,ENT_UK_011,1133412.8927321448,USD,2026-01-23 12:20:18,c5b4:fc98:462e:eb9a:9473:dd1b:1888:fd5f,2
sdv-id-oCyKYC,ACC_264,ENT_UK_015,4007.517456513238,USD,2026-03-16 07:00:08,462b:707d:ce71:4e72:a192:1959:8f07:cffc,1
sdv-id-fhTTgS,ACC_253,ENT_UK_012,1977102.7419029884,USD,2026-01-01 20:51:25,bd85:e5e5:6f79:8564:63be:c288:1be4:8c64,1
sdv-id-vhWTsN,ACC_107,ENT_UK_002,13391.058805728298,USD,2026-03-27 13:54:14,2469:55b7:8c94:d1c1:f0ae:161:98f:4bc9,1
sdv-id-HYcsJR,ACC_256,ENT_UK_002,14880.521097094508,USD,2026-02-03 02:13:36,f5e4:c78f:9a86:336d:6398:3d44:c255:4e3b,1
sdv-id-MVJBKP,ACC_155,ENT_UK_010,78718.45723713972,USD,2026-02-09 17:39:26,62f7:203f:a380:5779:d0ad:84b8:5a5c:21ad,1
sdv-id-jHcWOP,ACC_293,ENT_UK_003,177685.23399837708,USD,2026-03-27 21:05:23,d8ba:cbbc:d88d:9f4d:382d:ee09:3b05:43b9,1
sdv-id-dpAPZl,ACC_142,ENT_UK_010,175319.47642635275,USD,2026-03-14 20:06:17,ed8f:e3cb:35f6:bc7e:547c:2d8a:9016:ad49,1
sdv-id-YOMRkx,ACC_181,ENT_UK_015,392892.7213247007,USD,2026-01-21 19:17:32,2221:9df5:da39:903b:a649:fccc:6586:6f26,2
sdv-id-foIJgp,ACC_155,ENT_UK_014,7848.788466475831,USD,2026-01-28 23:23:32,fe45:7639:bd8f:c05c:c2f4:c54:27ee:8567,1
sdv-id-UFCqbv,ACC_142,ENT_UK_015,938.728049067828,USD,2026-03-12 12:33:52,d6b9:61a1:79b0:2235:5484:4121:bcc5:843e,1
sdv-id-jvJXtE,ACC_176,ENT_UK_010,1406.839950335378,USD,2026-04-01 18:16:08,3a4e:abc7:ec8e:8148:3369:1651:c295:1c24,1
sdv-id-JLvrnm,ACC_181,ENT_UK_002,1950.0094933731116,USD,2026-02-13 17:42:33,9e98:af3f:5893:99c8:cdb5:d26b:45a2:f58b,1
sdv-id-cFnFyK,ACC_134,ENT_UK_014,415154.80439897534,USD,2026-02-19 22:00:32,2730:2b7f:26a1:5615:c7d0:672c:fd86:70bc,1
sdv-id-MDoqTx,ACC_100,ENT_UK_004,85866.9752151227,USD,2026-01-13 18:32:51,b2d:a477:6871:6aec:bf6a:322d:7acb:c445,1
sdv-id-ASgtaO,ACC_155,ENT_UK_012,11146.006828897209,USD,2026-03-11 19:27:49,82da:5a20:b3e2:38f1:5dca:91b9:b392:6156,1
sdv-id-VBFLCE,ACC_186,ENT_UK_011,107034.46054901223,USD,2026-01-14 06:46:46,cedc:fe62:131d:9a67:d78a:f46:32a6:c812,1
sdv-id-TkvYsT,ACC_199,ENT_UK_003,31728.1395747,USD,2026-01-02 12:49:18,7358:d3ce:2e55:3a35:4d38:735a:5404:c760,1
sdv-id-TKSFMa,ACC_171,ENT_UK_012,105623.09532203068,USD,2026-02-12 13:46:35,d0c:86bf:256:92a0:9760:8a99:b171:e388,1
sdv-id-KQOjXU,ACC_107,ENT_UK_014,945.2014490272104,USD,2026-02-13 13:33:22,ec4:16fe:13fd:3614:7295:69de:dc80:29c4,1
sdv-id-jUBdZi,ACC_176,ENT_UK_010,645277.1501984448,USD,2026-02-22 13:28:16,3870:ae94:bfef:f81a:1b77:205a:9abc:62b6,1
sdv-id-bOlhfE,ACC_134,ENT_UK_003,4176.280609612984,USD,2026-02-23 06:22:51,e244:2794:5826:a9dc:d734:a576:35de:ee81,1
sdv-id-GCmfsT,ACC_207,ENT_UK_009,67424.39076744553,USD,2026-03-12 17:37:31,eb56:dad:1785:a39a:5449:384:db99:1a14,2
sdv-id-idlRjE,ACC_107,ENT_UK_011,1178583.8579221338,USD,2026-01-24 23:08:33,a574:5c45:3026:a7de:ec83:fca:b406:a299,1
sdv-id-eZTQoo,ACC_171,ENT_UK_008,445676.1022216622,USD,2026-03-25 18:56:10,5dc6:a5e2:3b59:ea18:ee8f:f3bf:b6a9:9011,2
sdv-id-ndneAh,ACC_107,ENT_UK_014,71807.00309561304,USD,2026-03-09 00:28:40,259c:4448:e3b1:5c3b:1dcb:6d1d:c699:86d2,1
sdv-id-oGnPXy,ACC_186,ENT_UK_010,1633332.7503685406,USD,2026-03-04 10:32:31,e497:3e6d:682e:2a02:d9dd:78f2:5d59:b525,2
sdv-id-dxZXhL,ACC_164,ENT_UK_006,12257.584891730396,USD,2026-02-23 10:06:00,5cf5:6cb0:2826:45d8:e045:79ad:e4a:8577,1
sdv-id-FCqkoI,ACC_190,ENT_UK_001,37427.12884926476,USD,2026-03-11 01:01:55,7507:de0f:3c71:d129:f3ca:ccaf:7e72:a4c6,1
sdv-id-WZZXik,ACC_142,ENT_UK_004,57748.317308607955,USD,2026-01-28 20:04:45,8e3a:d171:f935:e555:3699:3fb1:5606:931d,1
sdv-id-aRYUlg,ACC_176,ENT_UK_012,248531.5488792017,USD,2026-03-24 17:50:45,5829:3386:8b3b:c91d:e90e:b922:168c:a3a0,1
sdv-id-OAvSSk,ACC_256,ENT_UK_001,87614.51499567328,USD,2026-02-24 11:47:31,b1e4:e7b:5cde:4024:c00e:49a7:86fd:2fde,2
sdv-id-FMerrB,ACC_264,ENT_UK_006,1319044.1527313902,USD,2026-03-03 02:56:56,b463:4751:3c3:aa47:a5bb:732f:b579:c382,2
sdv-id-IaEvXY,ACC_284,ENT_UK_007,34441.9659653824,USD,2026-01-06 23:09:55,a7af:effa:da92:1d48:81cd:81f4:868b:4376,1
sdv-id-XlDHcB,ACC_186,ENT_UK_017,32889.34195346212,USD,2026-03-29 22:23:05,771:4320:5266:3b0:cb26:1a43:bb73:6a05,1
sdv-id-NSfGUe,ACC_199,ENT_UK_010,352790.3746343043,USD,2026-02-22 09:23:35,9b4:87bd:c2b0:ab8:a589:271d:924d:eb21,1
sdv-id-QenkXG,ACC_107,ENT_UK_019,162549.50957293247,USD,2026-02-05 05:33:10,ccc4:3791:beaa:322a:ee1f:4a46:9ae2:de67,1
sdv-id-CAxhGp,ACC_176,ENT_UK_013,43271.14667053258,USD,2026-02-03 19:15:06,6d5a:8343:64bd:5e60:5201:99e9:7142:f4c,1
sdv-id-fqqBHI,ACC_176,ENT_UK_008,2037.3862748543363,USD,2026-01-12 17:22:17,dbc9:1e38:ea52:2aec:2ea0:11c1:a761:3d92,1
sdv-id-gUYJFa,ACC_242,ENT_UK_016,71767.67557525194,USD,2026-02-22 03:58:55,49e:302b:76a6:2cba:f4b0:4e95:e152:96f5,1
sdv-id-rxLlDY,ACC_160,ENT_UK_013,9113.339801930735,USD,2026-03-06 23:15:02,6d44:f185:2f69:9d94:600f:f575:4f54:f616,2
sdv-id-MvxBrE,ACC_176,ENT_UK_005,164571.73190587497,USD,2026-01-04 13:07:43,9a1c:c8a3:f818:3a82:7e6c:fc6c:96f1:519d,1
sdv-id-OKyCTh,ACC_164,ENT_UK_005,23386.507975343284,USD,2026-02-07 06:56:23,5e8e:478b:96fa:1df2:a457:7d8d:829:b006,1
sdv-id-FKvhuP,ACC_199,ENT_UK_008,38121.8149422288,USD,2026-02-13 20:32:40,9b8:4bc7:c780:5ade:f65b:870e:3085:7e0e,1
sdv-id-mjcmlo,ACC_171,ENT_UK_012,204494.70551089427,USD,2026-02-01 11:34:01,430e:253:e413:77b7:f3fe:db5f:6a13:318,1
sdv-id-ibNJLM,ACC_171,ENT_UK_016,2590.736845416061,USD,2026-01-03 10:49:09,6fd9:3ffa:d87:219d:7d78:b5f5:61be:fec,1
sdv-id-UDnupz,ACC_253,ENT_UK_008,19216.6908122565,USD,2026-02-20 11:27:35,fe68:774c:edf2:5cc6:4abe:5b7a:39da:3b0a,1
sdv-id-JtHCDn,ACC_107,ENT_UK_018,100332.3420997828,USD,2026-03-13 19:28:58,e257:2ec7:6da2:53c:7594:451e:8307:1332,2
sdv-id-QMAvee,ACC_211,ENT_UK_013,42217.61332447272,USD,2026-01-27 18:42:51,b6ed:67cb:6fe5:2243:c31e:5a20:30bd:c2c1,1
sdv-id-aDWBCi,ACC_243,ENT_UK_014,29768.672229720734,USD,2026-02-01 07:49:47,9a37:9a45:2cc9:c292:89e7:2a6a:9ff0:9e50,1
sdv-id-mmtTQO,ACC_176,ENT_UK_008,1409149.7303680475,USD,2026-01-20 03:53:43,9f70:2d00:71d3:ecdf:3f20:ecf9:cc78:fbba,1
sdv-id-oQpkiV,ACC_134,ENT_UK_014,24195.41704945352,USD,2026-02-04 14:21:28,a2df:8eeb:4561:5597:6e4b:967b:9f16:62a0,1
sdv-id-YmMSoq,ACC_155,ENT_UK_004,966.916152904412,USD,2026-02-14 13:52:45,24c6:550d:de40:a270:5bb8:c04f:122d:7d40,1
sdv-id-PdmpHy,ACC_225,ENT_UK_005,115643.28411301057,USD,2026-03-24 16:42:51,3d1e:5839:1ee6:4657:d7a8:3bea:219a:172,1
sdv-id-OEyCcS,ACC_160,ENT_UK_016,123968.58320199506,USD,2026-04-01 14:36:04,2523:bedc:4b9e:d20f:136:22f2:bc3a:245d,2
sdv-id-KlKRKY,ACC_211,ENT_UK_016,1110275.736251838,USD,2026-02-15 21:39:27,d7a9:5e48:b606:bab3:7ae3:9c78:be48:6f13,1
sdv-id-HHxEMz,ACC_196,ENT_UK_005,23754.443621616905,USD,2026-01-17 19:11:41,981f:94ca:c47a:18a7:c99c:fea7:b2c7:b7a2,1
sdv-id-pEKxYO,ACC_211,ENT_UK_005,2611744.4672187963,USD,2026-01-26 12:15:56,ae81:cfa1:5dcd:daf8:365a:6cf0:ad66:5ed7,2
sdv-id-jrWObY,ACC_176,ENT_UK_018,118931.59044845098,USD,2026-01-04 14:53:20,c905:1f1e:e37c:c437:b2b6:a7c0:2b83:f441,1
sdv-id-pelSjz,ACC_107,ENT_UK_015,551889.8758308139,USD,2026-03-12 11:57:50,84d2:4284:a3b0:befb:3503:b16d:f25f:a590,1
sdv-id-nGKerx,ACC_186,ENT_UK_015,1524.9700229953603,USD,2026-03-07 11:14:10,a925:cfc0:eb00:f955:a725:ddee:802a:181b,1
sdv-id-EnvMyh,ACC_211,ENT_UK_018,8638.450844589031,USD,2026-01-14 10:09:41,87d:61:7672:a77:b406:6c70:63cc:7ef3,1
sdv-id-iQdmtR,ACC_211,ENT_UK_007,19735.67693034401,USD,2026-02-27 06:28:02,ba23:da89:7ce9:2b9f:8c48:c05b:2f2e:ecb5,1
sdv-id-ZIWGol,ACC_164,ENT_UK_005,1844.5814904835645,USD,2026-03-17 01:10:02,5065:2668:52e1:e1aa:2ddc:e6e4:9484:b895,1
sdv-id-Uvqzob,ACC_271,ENT_UK_009,10275.133155029864,USD,2026-03-18 04:24:19,11f5:2837:9f:c77d:2701:9f23:da32:696,1
sdv-id-zLgpep,ACC_225,ENT_UK_019,173356.68892433547,USD,2026-01-13 19:12:00,bba5:26f7:e357:673b:403e:111f:f397:136e,1
sdv-id-FYIJhY,ACC_142,ENT_UK_001,1512.4411668392256,USD,2026-01-06 23:49:12,c556:9372:6fb5:3405:51f5:f91e:3c85:883e,1
sdv-id-HqZdSi,ACC_234,ENT_UK_016,56655.420367487226,USD,2026-03-09 21:11:10,7c10:f99b:3a12:71c5:9def:4cad:cd4c:ae7c,2
sdv-id-MnJGTs,ACC_211,ENT_UK_011,418218.7950447545,USD,2026-03-22 03:56:03,6d83:79c7:7c5e:fe4b:a1aa:fedc:3eec:3579,1
sdv-id-ekQbpN,ACC_186,ENT_UK_016,982.7157543817926,USD,2026-03-25 19:42:42,bf8f:2c45:fe0d:5088:4fd3:ad99:ee91:e23b,1
sdv-id-lTrFsF,ACC_196,ENT_UK_019,1309601.5534465243,USD,2026-03-29 13:10:26,66f5:96cc:834a:a916:e286:c4b8:ea4b:eef8,1
sdv-id-IlbpOL,ACC_176,ENT_UK_012,14112.108647976487,USD,2026-03-27 17:52:00,7e67:155:8ed7:88bf:b037:3e9:c29d:9c01,1
sdv-id-Xsmcnm,ACC_142,ENT_UK_001,1545.947271821919,USD,2026-01-21 04:37:38,1dae:2133:da40:8707:8cf7:80bc:838f:8694,1
sdv-id-MqCRDl,ACC_247,ENT_UK_001,50011.8273816114,USD,2026-03-09 00:56:45,c046:1e69:8150:5e8d:6415:ba26:95ac:c852,1
sdv-id-ZAFhHK,ACC_248,ENT_UK_006,22494.342943124248,USD,2026-01-25 06:31:15,45a:e155:1331:1463:6788:3566:7241:f5f3,1
sdv-id-nhaHDj,ACC_211,ENT_UK_015,601278.2802422451,USD,2026-02-22 05:31:46,b55:1da:6eed:b593:d143:1470:d32d:29f6,1
sdv-id-pYZkPk,ACC_211,ENT_UK_018,568259.8554684547,USD,2026-02-21 13:17:04,e019:5170:2cdb:5309:830d:ce5b:8b9e:fec9,1
sdv-id-EoHcwu,ACC_176,ENT_UK_008,1945.1558613445895,USD,2026-02-09 19:49:59,f56a:2126:6ae4:5b05:8087:d135:66a1:7902,1
sdv-id-mRrIVp,ACC_211,ENT_UK_012,45500.8630222408,USD,2026-03-24 07:00:30,bbd2:3655:6ed7:b6d5:d2e2:1b35:694e:ecef,1
sdv-id-FwnmKO,ACC_225,ENT_UK_016,76194.87495565278,USD,2026-03-18 14:43:25,fe19:5808:cd7e:5256:153e:d1b0:997e:d746,1
sdv-id-eLPZQi,ACC_273,ENT_UK_001,20660.874536851687,USD,2026-03-31 14:13:12,c62e:6018:db56:a1ff:8e18:808:cc37:66b1,1
sdv-id-LJIZIx,ACC_248,ENT_UK_011,528827.4158823191,USD,2026-02-14 07:39:28,7074:a16d:c7ea:924:d7f9:e551:2025:89ce,1
sdv-id-ZnYtBj,ACC_264,ENT_UK_016,482748.3377037243,USD,2026-02-20 04:55:53,6c3c:a1b6:7337:258a:689a:5a13:9b15:ad66,1
sdv-id-BUZAlu,ACC_253,ENT_UK_015,242045.5768455759,USD,2026-01-29 20:17:06,2072:9634:f977:43bf:30d8:1c0e:780b:2f2b,1
sdv-id-WdlpzS,ACC_199,ENT_UK_012,70113.13293536768,USD,2026-03-24 05:49:56,a7e0:89e8:d803:fc39:5a12:968c:33ef:2773,1
sdv-id-DQzUAq,ACC_211,ENT_UK_006,2172364.972635022,USD,2026-02-05 21:46:24,5829:1f3a:410f:173b:4fb0:6ac0:ac91:42ce,1
sdv-id-RwgPum,ACC_134,ENT_UK_019,398862.65018128057,USD,2026-01-08 03:19:58,fcc:600c:9f61:d79e:7d8d:2a42:f59c:25fc,2
sdv-id-psWRFQ,ACC_107,ENT_UK_007,56819.4215541504,USD,2026-02-15 09:36:42,e8:b560:d09d:d05a:9211:22d5:3651:a656,1
sdv-id-titMJm,ACC_146,ENT_UK_004,309783.7641090445,USD,2026-02-11 15:37:17,49a:787d:9e92:dd9f:dc4d:f953:696b:cd10,2
sdv-id-GVlKIm,ACC_211,ENT_UK_018,1056617.6344008895,USD,2026-01-24 19:12:22,31a9:6a34:d348:7955:340a:6bfa:90db:1ab2,1
sdv-id-vQTyWI,ACC_186,ENT_UK_002,352084.77950359206,USD,2026-03-05 12:47:24,e879:b613:2680:f644:d71d:88e3:9144:b946,1
sdv-id-jdHEQN,ACC_142,ENT_UK_008,1467.4892570282973,USD,2026-02-11 00:39:57,7fe0:ca0e:a126:c239:2e6e:2634:f773:6419,1
sdv-id-NWIOMf,ACC_199,ENT_UK_011,19551.459145720033,USD,2026-01-10 00:01:15,4fb7:edb5:798c:1477:a123:8a1d:899f:6352,1
sdv-id-itLzJn,ACC_107,ENT_UK_009,2814.424823806334,USD,2026-02-06 09:15:12,44d2:98c4:2e89:11d4:c5a3:b805:b9f4:2f34,1
sdv-id-ArAayA,ACC_142,ENT_UK_008,1506.6775096759038,USD,2026-01-13 02:41:05,2bbb:df73:4aa7:73a2:5600:c2ad:da1c:7adf,1
sdv-id-OVtSpL,ACC_271,ENT_UK_018,674114.9781771334,USD,2026-01-16 20:36:20,7b8b:ca59:1fc2:ddb3:6dc:7b76:e4ea:b46a,1
sdv-id-uePuKu,ACC_264,ENT_UK_011,408130.98216942354,USD,2026-04-01 07:49:52,965e:1d8b:cf3:e2fc:98a0:3401:c489:db1b,1
sdv-id-ZgALdv,ACC_171,ENT_UK_003,29886.826252508552,USD,2026-03-30 10:00:10,c341:dc8a:1e:3d34:66dc:c3a6:52de:7ca7,1
sdv-id-alIxKx,ACC_187,ENT_UK_014,34683.16306558009,USD,2026-01-01 04:15:46,3fb0:e4ea:e278:5379:bbe:ebd6:5e01:cde9,1
sdv-id-GapZsB,ACC_107,ENT_UK_008,48918.82812249943,USD,2026-02-19 19:14:24,91aa:9301:46d:76eb:7651:d815:6727:db71,1
sdv-id-mYSHxM,ACC_273,ENT_UK_012,490368.3655287322,USD,2026-01-06 18:08:11,8a4d:4ab8:73ff:179e:e0e:3c84:b153:66df,1
sdv-id-bnUZoE,ACC_211,ENT_UK_019,83796.12507622807,USD,2026-03-31 19:24:58,fdf4:b2bd:3d4b:4227:4f1a:d182:597c:1c0a,1
sdv-id-aHfALX,ACC_181,ENT_UK_002,484359.9293727126,USD,2026-01-20 02:44:50,e73f:a4f2:e04b:b02e:2bc7:3dc7:c0c6:3cb5,2
sdv-id-aKvQXY,ACC_273,ENT_UK_013,63095.53883387429,USD,2026-01-23 11:58:15,5fba:3a37:595e:4dda:d430:2b1f:7e63:e9c0,1
sdv-id-znEjvd,ACC_142,ENT_UK_014,46970.02775921948,USD,2026-02-03 04:36:02,ff46:b7d2:cd8a:9538:549e:bfba:a14:965d,1
sdv-id-pHQDcn,ACC_273,ENT_UK_019,74030.26631637361,USD,2026-01-27 22:58:19,73dd:d63e:efbf:2238:894d:4c56:2cf9:d279,1
sdv-id-HdTzfE,ACC_271,ENT_UK_011,6094.877571942441,USD,2026-01-06 08:54:06,d8a4:dc06:a23b:fad4:33f:298e:a161:1e6e,1
sdv-id-FVSqgh,ACC_284,ENT_UK_007,60199.86947048837,USD,2026-03-15 05:15:34,a061:53e2:680:ab41:1c7d:1112:54b4:4b9f,1
sdv-id-ojyMtj,ACC_243,ENT_UK_009,778853.5558721104,USD,2026-03-04 07:32:28,eddf:72c1:3ab6:3bce:a62c:77a5:8023:a9a5,2
sdv-id-SAkRDM,ACC_176,ENT_UK_013,63758.12184248744,USD,2026-03-20 23:54:09,763f:458d:6c3d:388d:2bce:4d2e:8355:d13a,1
sdv-id-ukiswq,ACC_196,ENT_UK_004,4075.380003826954,USD,2026-03-13 07:14:54,5380:e2ca:ce79:ee2e:8d95:5c0e:e984:d8cc,1
sdv-id-mJeZQO,ACC_107,ENT_UK_013,29819.08310132254,USD,2026-02-26 06:45:06,60d4:aa2d:8f5d:c15:89dd:1d57:9fd8:9666,1
sdv-id-FgElIW,ACC_134,ENT_UK_019,533629.5960405411,USD,2026-01-28 00:25:15,777e:52b5:ca4e:622c:6884:6242:7fb4:f27,1
sdv-id-RkcRCZ,ACC_271,ENT_UK_017,86062.29586083187,USD,2026-03-22 23:44:10,7188:85f4:6bdf:92b0:96e3:b11b:7895:2121,1
sdv-id-fZCVHr,ACC_176,ENT_UK_014,30549.030319316145,USD,2026-01-20 09:52:10,1fed:2c5b:485a:debf:8a6b:ffa8:1497:521c,1
sdv-id-dlqJbI,ACC_176,ENT_UK_017,31533.995752978375,USD,2026-02-02 22:25:48,13bb:f597:8e20:e774:82f2:3728:8895:159e,1
sdv-id-SeaFKU,ACC_176,ENT_UK_010,440298.07650971226,USD,2026-02-19 07:57:32,4636:a42b:ad52:3713:6759:eb79:65fe:331,1
sdv-id-mfMRkE,ACC_176,ENT_UK_003,516107.9345367494,USD,2026-02-07 05:04:43,d754:dfb9:c278:a0d7:b336:2a38:806c:46ca,1
sdv-id-ymzWYf,ACC_176,ENT_UK_006,93719.61152592856,USD,2026-01-31 12:28:46,9531:5c1d:4b5f:1d3a:d7d1:65ec:61bc:b50f,1
sdv-id-UkbgqH,ACC_156,ENT_UK_005,946.6041019708716,USD,2026-01-15 10:58:19,cfec:d951:59b1:6cfc:267a:fdb6:7f90:41f4,1
sdv-id-rFxnfS,ACC_176,ENT_UK_011,46665.74181905488,USD,2026-03-02 11:21:19,a696:6b9c:a6a4:6963:e94b:72c:52a3:4654,1
