doc_id,swift_msg_id,commodity,unit_price,market_avg,qty,vessel_id,price_deviation,declared_weight_kg,actual_weight_kg,ais_status,port_log_status,weight_gap_score,device_entropy
SHIP_V_1357,sdv-id-mIXKLO,Industrial Chemicals,251,50.0,1709,SHIP_V_1357,4.02,21362.5,20793.09,Active,Verified,0.0267,0.1669949932497419
SHIP_V_1137,sdv-id-ANqLkR,Smartphones,554,300.0,110,SHIP_V_1137,0.8466666666666667,1375.0,1338.09,Active,Verified,0.0268,0.1178897150844972
SHIP_V_1973,sdv-id-fiIpgE,Industrial Chemicals,1117,50.0,136,SHIP_V_1973,21.34,1700.0,1664.99,Active,Verified,0.0206,0.1377457108308274
SHIP_V_1567,sdv-id-AAWqRk,Solar Panels,385,120.0,324,SHIP_V_1567,2.2083333333333335,4050.0,3974.67,Active,Verified,0.0186,0.2082043192688862
SHIP_V_1406,sdv-id-qGerPJ,Ready-made Garments,3270,8.5,317,GHOST_VESSEL_X,383.7058823529411,3962.5,0.0,Disconnected,No_Record,1.0,0.866733672058525
SHIP_V_1398,sdv-id-tvWwDr,Solar Panels,66,120.0,1862,SHIP_V_1398,-0.45,23275.0,22214.16,Active,Verified,0.0456,0.1536842077462188
SHIP_V_1362,sdv-id-bSzXvd,Solar Panels,811,120.0,1822,SHIP_V_1362,5.758333333333334,22775.0,22138.83,Active,Verified,0.0279,0.2255589243619385
SHIP_V_1229,sdv-id-SIwLtu,Solar Panels,235,120.0,1432,SHIP_V_1229,0.9583333333333334,17900.0,17700.04,Active,Verified,0.0112,0.1861140813040469
SHIP_V_1796,sdv-id-wMvuxa,Industrial Chemicals,560,50.0,889,SHIP_V_1796,10.2,11112.5,10801.94,Active,Verified,0.0279,0.2435794754641387
SHIP_V_1444,sdv-id-GHSYjL,Raw Jute,104,5.0,1351,SHIP_V_1444,19.8,16887.5,16426.03,Active,Verified,0.0273,0.2245642852379674
SHIP_V_1572,sdv-id-RHYsNY,Smartphones,1905,300.0,1833,SHIP_V_1572,5.35,22912.5,21836.8,Active,Verified,0.0469,0.153186736880732
SHIP_V_1512,sdv-id-ERnigt,Industrial Chemicals,1576,50.0,110,SHIP_V_1512,30.52,1375.0,1328.24,Active,Verified,0.034,0.1947382150503232
SHIP_V_1342,sdv-id-bgcHHZ,Industrial Chemicals,929,50.0,158,SHIP_V_1342,17.58,1975.0,1884.76,Active,Verified,0.0457,0.1755388700539704
SHIP_V_1794,sdv-id-LGBAvM,Solar Panels,25,120.0,1751,SHIP_V_1794,-0.7916666666666666,21887.5,21128.1,Active,Verified,0.0347,0.2256753574060206
SHIP_V_1242,sdv-id-DMIKJF,Raw Jute,879,5.0,171,GHOST_VESSEL_X,174.8,2137.5,0.0,Disconnected,No_Record,1.0,0.866733672058525
SHIP_V_1937,sdv-id-ZaTCVl,Smartphones,1857,300.0,900,SHIP_V_1937,5.19,11250.0,10971.64,Active,Verified,0.0247,0.1819424977256733
SHIP_V_1456,sdv-id-ptKuoS,Industrial Chemicals,989,50.0,258,SHIP_V_1456,18.78,3225.0,3079.96,Active,Verified,0.045,0.1754569049841473
SHIP_V_1894,sdv-id-isoLaP,Ready-made Garments,332,8.5,1090,SHIP_V_1894,38.05882352941177,13625.0,12994.24,Active,Verified,0.0463,0.1410654288580257
SHIP_V_1620,sdv-id-HgkSjW,Raw Jute,198,5.0,174,SHIP_V_1620,38.6,2175.0,2134.47,Active,Verified,0.0186,0.1474033884484603
SHIP_V_1045,sdv-id-iAheaj,Smartphones,2236,300.0,1562,SHIP_V_1045,6.453333333333333,19525.0,18775.27,Active,Verified,0.0384,0.2269031867365621
SHIP_V_1528,sdv-id-jgriey,Solar Panels,1277,120.0,618,SHIP_V_1528,9.641666666666667,7725.0,7608.02,Active,Verified,0.0151,0.1447979001190995
SHIP_V_1346,sdv-id-JDBMHE,Smartphones,1544,300.0,1076,SHIP_V_1346,4.1466666666666665,13450.0,12885.98,Active,Verified,0.0419,0.1272645479064683
SHIP_V_1584,sdv-id-QJpQeb,Ready-made Garments,481,8.5,367,GHOST_VESSEL_X,55.588235294117645,4587.5,0.0,Disconnected,No_Record,1.0,0.866733672058525
SHIP_V_1258,sdv-id-QlqiIe,Smartphones,247,300.0,1571,SHIP_V_1258,-0.1766666666666666,19637.5,19178.96,Active,Verified,0.0234,0.1015731370968436
SHIP_V_1916,sdv-id-xcSrJL,Raw Jute,896,5.0,755,GHOST_VESSEL_X,178.2,9437.5,0.0,Disconnected,No_Record,1.0,0.866733672058525
SHIP_V_1694,sdv-id-wflWqO,Industrial Chemicals,1484,50.0,1681,SHIP_V_1694,28.68,21012.5,20632.47,Active,Verified,0.0181,0.2298947365772182
SHIP_V_1524,sdv-id-vCRNKe,Solar Panels,701,120.0,1257,SHIP_V_1524,4.841666666666667,15712.5,15407.86,Active,Verified,0.0194,0.1603967021634112
SHIP_V_1479,sdv-id-YIzOxh,Smartphones,681,300.0,1836,SHIP_V_1479,1.27,22950.0,22128.88,Active,Verified,0.0358,0.1838828954856828
SHIP_V_1902,sdv-id-HcZyQf,Smartphones,247,300.0,1155,SHIP_V_1902,-0.1766666666666666,14437.5,14048.74,Active,Verified,0.0269,0.1473539381533794
SHIP_V_1261,sdv-id-bHgrBl,Smartphones,524,300.0,1846,SHIP_V_1261,0.7466666666666667,23075.0,22604.55,Active,Verified,0.0204,0.1569910180618374
SHIP_V_1445,sdv-id-HnkMea,Industrial Chemicals,866,50.0,1991,SHIP_V_1445,16.32,24887.5,24501.32,Active,Verified,0.0155,0.153136029386925
SHIP_V_1960,sdv-id-rcLbvH,Smartphones,670,300.0,1395,SHIP_V_1960,1.2333333333333334,17437.5,17223.92,Active,Verified,0.0122,0.1850679208828859
SHIP_V_1580,sdv-id-bFYqtz,Ready-made Garments,83,8.5,1827,SHIP_V_1580,8.764705882352942,22837.5,22570.29,Active,Verified,0.0117,0.1346022297841432
SHIP_V_1255,sdv-id-zsDZzF,Smartphones,1352,300.0,1478,SHIP_V_1255,3.506666666666667,18475.0,17587.56,Active,Verified,0.048,0.1650561919655929
SHIP_V_1985,sdv-id-zHpLrv,Raw Jute,563,5.0,1802,GHOST_VESSEL_X,111.6,22525.0,0.0,Disconnected,No_Record,1.0,0.866733672058525
SHIP_V_1735,sdv-id-qEdAsK,Raw Jute,384,5.0,294,GHOST_VESSEL_X,75.8,3675.0,0.0,Disconnected,No_Record,1.0,0.866733672058525
SHIP_V_1266,sdv-id-NKPoTP,Industrial Chemicals,316,50.0,1561,SHIP_V_1266,5.32,19512.5,19071.81,Active,Verified,0.0226,0.1807755812695272
SHIP_V_1969,sdv-id-rfLDlp,Smartphones,1061,300.0,1593,SHIP_V_1969,2.536666666666666,19912.5,18975.36,Active,Verified,0.0471,0.1770711088474904
SHIP_V_1470,sdv-id-VDuTIj,Solar Panels,408,120.0,1860,SHIP_V_1470,2.4,23250.0,22644.51,Active,Verified,0.026,0.1638793465495435
SHIP_V_1695,sdv-id-jmHrWu,Smartphones,1163,300.0,1642,SHIP_V_1695,2.8766666666666665,20525.0,20292.82,Active,Verified,0.0113,0.2322568192969147
SHIP_V_1607,sdv-id-kyvZSh,Ready-made Garments,627,8.5,605,GHOST_VESSEL_X,72.76470588235294,7562.5,0.0,Disconnected,No_Record,1.0,0.866733672058525
SHIP_V_1537,sdv-id-quvNTo,Industrial Chemicals,997,50.0,1877,SHIP_V_1537,18.94,23462.5,22333.83,Active,Verified,0.0481,0.1107996685814929
SHIP_V_1460,sdv-id-xhNNgb,Raw Jute,986,5.0,634,GHOST_VESSEL_X,196.2,7925.0,0.0,Disconnected,No_Record,1.0,0.866733672058525
SHIP_V_1590,sdv-id-lelKfQ,Solar Panels,292,120.0,1939,SHIP_V_1590,1.4333333333333331,24237.5,23078.3,Active,Verified,0.0478,0.1963440537087175
SHIP_V_1650,sdv-id-PpziYJ,Ready-made Garments,858,8.5,1112,GHOST_VESSEL_X,99.94117647058825,13900.0,0.0,Disconnected,No_Record,1.0,0.866733672058525
SHIP_V_1998,sdv-id-sGaOjG,Raw Jute,881,5.0,298,GHOST_VESSEL_X,175.2,3725.0,0.0,Disconnected,No_Record,1.0,0.866733672058525
SHIP_V_1697,sdv-id-ODkETf,Smartphones,1754,300.0,466,SHIP_V_1697,4.846666666666667,5825.0,5648.41,Active,Verified,0.0303,0.2362406300284142
SHIP_V_1142,sdv-id-SZZBmc,Raw Jute,450,5.0,253,GHOST_VESSEL_X,89.0,3162.5,0.0,Disconnected,No_Record,1.0,0.866733672058525
SHIP_V_1072,sdv-id-UJeuOi,Ready-made Garments,368,8.5,1977,SHIP_V_1072,42.294117647058826,24712.5,23835.59,Active,Verified,0.0355,0.1274561953038015
SHIP_V_1855,sdv-id-RLAswq,Ready-made Garments,548,8.5,1012,GHOST_VESSEL_X,63.47058823529411,12650.0,0.0,Disconnected,No_Record,1.0,0.866733672058525
SHIP_V_1328,sdv-id-dJwooA,Raw Jute,1015,5.0,778,GHOST_VESSEL_X,202.0,9725.0,0.0,Disconnected,No_Record,1.0,0.866733672058525
SHIP_V_1417,sdv-id-uzwRuG,Ready-made Garments,762,8.5,249,GHOST_VESSEL_X,88.6470588235294,3112.5,0.0,Disconnected,No_Record,1.0,0.866733672058525
SHIP_V_1466,sdv-id-ahUILm,Smartphones,737,300.0,1656,SHIP_V_1466,1.4566666666666668,20700.0,20131.1,Active,Verified,0.0275,0.2276962379004634
SHIP_V_1897,sdv-id-rsvuYw,Smartphones,1772,300.0,800,SHIP_V_1897,4.906666666666666,10000.0,9692.38,Active,Verified,0.0308,0.1141933893241233
SHIP_V_1580,sdv-id-ASOjaa,Ready-made Garments,856,8.5,1696,GHOST_VESSEL_X,99.70588235294116,21200.0,0.0,Disconnected,No_Record,1.0,0.866733672058525
SHIP_V_1170,sdv-id-arnbcZ,Ready-made Garments,179,8.5,491,SHIP_V_1170,20.058823529411764,6137.5,5872.49,Active,Verified,0.0432,0.1090957173660141
SHIP_V_1147,sdv-id-RSOkVG,Industrial Chemicals,581,50.0,438,SHIP_V_1147,10.62,5475.0,5291.06,Active,Verified,0.0336,0.1054028870081895
SHIP_V_1119,sdv-id-teiLNC,Smartphones,921,300.0,1206,SHIP_V_1119,2.07,15075.0,14490.17,Active,Verified,0.0388,0.1211181074107479
SHIP_V_1326,sdv-id-PBLiRX,Industrial Chemicals,748,50.0,1279,SHIP_V_1326,13.96,15987.5,15732.0,Active,Verified,0.016,0.1474202569069869
SHIP_V_1823,sdv-id-mOEXAG,Solar Panels,282,120.0,1912,SHIP_V_1823,1.35,23900.0,23466.64,Active,Verified,0.0181,0.2293376090649759
SHIP_V_1975,sdv-id-iECpPc,Smartphones,347,300.0,1712,SHIP_V_1975,0.1566666666666666,21400.0,20926.87,Active,Verified,0.0221,0.1805723430628604
SHIP_V_1130,sdv-id-reHVij,Smartphones,205,300.0,1548,SHIP_V_1130,-0.3166666666666666,19350.0,19093.26,Active,Verified,0.0133,0.1395439098797404
SHIP_V_1295,sdv-id-EduxQB,Ready-made Garments,667,8.5,1564,GHOST_VESSEL_X,77.47058823529412,19550.0,0.0,Disconnected,No_Record,1.0,0.866733672058525
SHIP_V_1835,sdv-id-HCnOhT,Industrial Chemicals,1175,50.0,1339,SHIP_V_1835,22.5,16737.5,16188.3,Active,Verified,0.0328,0.2048836759579936
SHIP_V_1517,sdv-id-lTYuaP,Smartphones,994,300.0,1943,SHIP_V_1517,2.3133333333333335,24287.5,23769.89,Active,Verified,0.0213,0.1141937132290012
SHIP_V_1885,sdv-id-tLuwGT,Ready-made Garments,392,8.5,1584,SHIP_V_1885,45.11764705882353,19800.0,19054.28,Active,Verified,0.0377,0.1433906650819763
SHIP_V_1640,sdv-id-nuDxuD,Smartphones,37,300.0,500,SHIP_V_1640,-0.8766666666666667,6250.0,6000.03,Active,Verified,0.04,0.1971727035751655
SHIP_V_1368,sdv-id-fwjddh,Ready-made Garments,162,8.5,1667,SHIP_V_1368,18.058823529411764,20837.5,20189.07,Active,Verified,0.0311,0.1652696309357444
SHIP_V_1232,sdv-id-KzCFVN,Solar Panels,185,120.0,1423,SHIP_V_1232,0.5416666666666666,17787.5,17437.22,Active,Verified,0.0197,0.1389374008891585
SHIP_V_1538,sdv-id-tXFgVl,Ready-made Garments,193,8.5,1289,SHIP_V_1538,21.705882352941178,16112.5,15606.81,Active,Verified,0.0314,0.1017895630011429
SHIP_V_1947,sdv-id-BmwUNA,Solar Panels,414,120.0,1941,SHIP_V_1947,2.45,24262.5,23697.72,Active,Verified,0.0233,0.2389658552438142
SHIP_V_1194,sdv-id-InmWQA,Ready-made Garments,1721,8.5,915,GHOST_VESSEL_X,201.47058823529412,11437.5,0.0,Disconnected,No_Record,1.0,0.866733672058525
SHIP_V_1845,sdv-id-AwtSXZ,Industrial Chemicals,1144,50.0,1241,SHIP_V_1845,21.88,15512.5,15050.49,Active,Verified,0.0298,0.1259119565814943
SHIP_V_1025,sdv-id-LQrFOB,Ready-made Garments,282,8.5,1537,SHIP_V_1025,32.1764705882353,19212.5,18301.11,Active,Verified,0.0474,0.1609694371083139
SHIP_V_1713,sdv-id-gpxoUB,Industrial Chemicals,230,50.0,136,SHIP_V_1713,3.6,1700.0,1632.79,Active,Verified,0.0395,0.1576034795139395
SHIP_V_1010,sdv-id-LXjZxC,Ready-made Garments,161,8.5,1217,SHIP_V_1010,17.941176470588236,15212.5,14753.2,Active,Verified,0.0302,0.1502747604661505
SHIP_V_1211,sdv-id-ihWjmS,Smartphones,530,300.0,1952,SHIP_V_1211,0.7666666666666667,24400.0,23607.48,Active,Verified,0.0325,0.136879493987442
SHIP_V_1187,sdv-id-brjjab,Ready-made Garments,1249,8.5,1478,GHOST_VESSEL_X,145.94117647058823,18475.0,0.0,Disconnected,No_Record,1.0,0.866733672058525
SHIP_V_1978,sdv-id-nScJrP,Solar Panels,155,120.0,846,SHIP_V_1978,0.2916666666666667,10575.0,10164.55,Active,Verified,0.0388,0.1839972183858567
SHIP_V_1850,sdv-id-ugysjG,Ready-made Garments,554,8.5,1885,GHOST_VESSEL_X,64.17647058823529,23562.5,0.0,Disconnected,No_Record,1.0,0.866733672058525
SHIP_V_1997,sdv-id-VECNnx,Solar Panels,2435,120.0,1172,SHIP_V_1997,19.291666666666668,14650.0,14362.64,Active,Verified,0.0196,0.2358840929333347
SHIP_V_1526,sdv-id-TGSZmc,Industrial Chemicals,1535,50.0,955,SHIP_V_1526,29.7,11937.5,11519.77,Active,Verified,0.035,0.1720801891822923
SHIP_V_1205,sdv-id-fyQnVN,Smartphones,434,300.0,285,SHIP_V_1205,0.4466666666666666,3562.5,3429.25,Active,Verified,0.0374,0.2444108693791906
SHIP_V_1791,sdv-id-QUyrMF,Raw Jute,1144,5.0,485,GHOST_VESSEL_X,227.8,6062.5,0.0,Disconnected,No_Record,1.0,0.866733672058525
SHIP_V_1636,sdv-id-eEtDqj,Solar Panels,324,120.0,1713,SHIP_V_1636,1.7,21412.5,20813.67,Active,Verified,0.028,0.1740858535967687
SHIP_V_1114,sdv-id-AsKpaE,Raw Jute,73,5.0,1684,SHIP_V_1114,13.6,21050.0,20120.05,Active,Verified,0.0442,0.2413276699803443
SHIP_V_1228,sdv-id-GOwsNV,Smartphones,259,300.0,189,SHIP_V_1228,-0.1366666666666666,2362.5,2272.45,Active,Verified,0.0381,0.1976411226281895
SHIP_V_1652,sdv-id-QXjKcE,Solar Panels,146,120.0,895,SHIP_V_1652,0.2166666666666666,11187.5,11007.64,Active,Verified,0.0161,0.2294481837126965
SHIP_V_1428,sdv-id-mGngQP,Industrial Chemicals,1381,50.0,896,SHIP_V_1428,26.62,11200.0,10643.35,Active,Verified,0.0497,0.2306564929571514
SHIP_V_1622,sdv-id-bBKEKe,Industrial Chemicals,1004,50.0,974,SHIP_V_1622,19.08,12175.0,11797.67,Active,Verified,0.031,0.2414799719125042
SHIP_V_1458,sdv-id-qZwYMp,Industrial Chemicals,1158,50.0,1829,SHIP_V_1458,22.16,22862.5,22226.99,Active,Verified,0.0278,0.201179883342472
SHIP_V_1692,sdv-id-ZNiszx,Raw Jute,2233,5.0,1285,GHOST_VESSEL_X,445.6,16062.5,0.0,Disconnected,No_Record,1.0,0.866733672058525
SHIP_V_1814,sdv-id-ovvCis,Smartphones,2278,300.0,604,SHIP_V_1814,6.593333333333334,7550.0,7272.57,Active,Verified,0.0367,0.2071469095610046
SHIP_V_1498,sdv-id-RabGOG,Smartphones,1686,300.0,261,SHIP_V_1498,4.62,3262.5,3185.82,Active,Verified,0.0235,0.1730351349410349
SHIP_V_1118,sdv-id-KnsggH,Smartphones,1087,300.0,131,SHIP_V_1118,2.6233333333333335,1637.5,1585.54,Active,Verified,0.0317,0.1866489364006349
SHIP_V_1433,sdv-id-zaCthu,Raw Jute,157,5.0,780,SHIP_V_1433,30.4,9750.0,9271.36,Active,Verified,0.0491,0.1504314188428216
SHIP_V_1335,sdv-id-XWHvxX,Raw Jute,316,5.0,1706,GHOST_VESSEL_X,62.2,21325.0,0.0,Disconnected,No_Record,1.0,0.866733672058525
SHIP_V_1879,sdv-id-IUnSLC,Ready-made Garments,106,8.5,411,SHIP_V_1879,11.470588235294118,5137.5,4899.55,Active,Verified,0.0463,0.1938044651133216
SHIP_V_1275,sdv-id-dpKSFA,Raw Jute,60,5.0,1045,SHIP_V_1275,11.0,13062.5,12587.28,Active,Verified,0.0364,0.1589666555710798
SHIP_V_1561,sdv-id-xOaHig,Smartphones,361,300.0,859,SHIP_V_1561,0.2033333333333333,10737.5,10606.37,Active,Verified,0.0122,0.1557619261675364
SHIP_V_1594,sdv-id-QYtaSC,Smartphones,247,300.0,1228,SHIP_V_1594,-0.1766666666666666,15350.0,14711.96,Active,Verified,0.0416,0.1162575274451084
SHIP_V_1969,sdv-id-jwwjYI,Smartphones,298,300.0,211,SHIP_V_1969,-0.0066666666666666,2637.5,2523.25,Active,Verified,0.0433,0.1001275042509912
SHIP_V_1012,sdv-id-ZvHcgC,Solar Panels,556,120.0,1314,SHIP_V_1012,3.6333333333333337,16425.0,16127.26,Active,Verified,0.0181,0.1582800779310149
SHIP_V_1459,sdv-id-StToqy,Solar Panels,632,120.0,115,SHIP_V_1459,4.266666666666667,1437.5,1395.74,Active,Verified,0.0291,0.105078983969635
SHIP_V_1230,sdv-id-ATeuDA,Smartphones,824,300.0,561,SHIP_V_1230,1.7466666666666666,7012.5,6744.84,Active,Verified,0.0382,0.1728493038803196
SHIP_V_1655,sdv-id-TyaeFn,Smartphones,673,300.0,1339,SHIP_V_1655,1.2433333333333334,16737.5,16445.0,Active,Verified,0.0175,0.1459354471084703
SHIP_V_1927,sdv-id-LRCBWF,Solar Panels,339,120.0,638,SHIP_V_1927,1.825,7975.0,7711.0,Active,Verified,0.0331,0.2499871355785473
SHIP_V_1549,sdv-id-lTpOWO,Industrial Chemicals,546,50.0,549,SHIP_V_1549,9.92,6862.5,6676.93,Active,Verified,0.027,0.1703144433854467
SHIP_V_1891,sdv-id-LttFDN,Smartphones,17,300.0,1291,SHIP_V_1891,-0.9433333333333334,16137.5,15897.62,Active,Verified,0.0149,0.162006855110466
SHIP_V_1808,sdv-id-aMaiYM,Industrial Chemicals,1618,50.0,191,SHIP_V_1808,31.36,2387.5,2311.24,Active,Verified,0.0319,0.1494779069562195
SHIP_V_1693,sdv-id-rywoRb,Solar Panels,147,120.0,1456,SHIP_V_1693,0.225,18200.0,17804.23,Active,Verified,0.0217,0.1433103138145269
SHIP_V_1691,sdv-id-WaJCSd,Smartphones,466,300.0,944,SHIP_V_1691,0.5533333333333333,11800.0,11679.57,Active,Verified,0.0102,0.1223231180104997
SHIP_V_1517,sdv-id-dRHhfW,Raw Jute,1215,5.0,1695,GHOST_VESSEL_X,242.0,21187.5,0.0,Disconnected,No_Record,1.0,0.866733672058525
SHIP_V_1471,sdv-id-dZOIaA,Industrial Chemicals,1886,50.0,1126,SHIP_V_1471,36.72,14075.0,13810.52,Active,Verified,0.0188,0.1573067748718351
SHIP_V_1415,sdv-id-qpIwbh,Industrial Chemicals,539,50.0,818,SHIP_V_1415,9.78,10225.0,9810.79,Active,Verified,0.0405,0.2421278629362404
SHIP_V_1416,sdv-id-tZdnVh,Smartphones,1466,300.0,534,SHIP_V_1416,3.8866666666666663,6675.0,6510.47,Active,Verified,0.0246,0.1480048850908448
SHIP_V_1219,sdv-id-mNjQyn,Industrial Chemicals,100,50.0,1872,SHIP_V_1219,1.0,23400.0,22836.41,Active,Verified,0.0241,0.1809685266559826
SHIP_V_1859,sdv-id-DiDjJH,Smartphones,805,300.0,630,SHIP_V_1859,1.6833333333333331,7875.0,7531.56,Active,Verified,0.0436,0.1734051998364326
SHIP_V_1630,sdv-id-Qtaqbg,Solar Panels,889,120.0,893,SHIP_V_1630,6.408333333333333,11162.5,10971.86,Active,Verified,0.0171,0.1298419766300279
SHIP_V_1504,sdv-id-CyMuiG,Smartphones,796,300.0,783,SHIP_V_1504,1.653333333333333,9787.5,9442.35,Active,Verified,0.0353,0.2197323371959181
SHIP_V_1166,sdv-id-ywbaLY,Raw Jute,309,5.0,1751,GHOST_VESSEL_X,60.8,21887.5,0.0,Disconnected,No_Record,1.0,0.866733672058525
SHIP_V_1050,sdv-id-YmgPMS,Ready-made Garments,126,8.5,953,SHIP_V_1050,13.823529411764708,11912.5,11540.75,Active,Verified,0.0312,0.231900065861897
SHIP_V_1530,sdv-id-HfFtHg,Smartphones,1278,300.0,1286,SHIP_V_1530,3.26,16075.0,15435.58,Active,Verified,0.0398,0.1261136957794702
SHIP_V_1863,sdv-id-aUtLxL,Smartphones,457,300.0,1106,SHIP_V_1863,0.5233333333333333,13825.0,13683.78,Active,Verified,0.0102,0.1349700744332089
SHIP_V_1212,sdv-id-sHKxhd,Smartphones,857,300.0,290,SHIP_V_1212,1.856666666666667,3625.0,3447.87,Active,Verified,0.0489,0.1412420961557695
SHIP_V_1198,sdv-id-aJMeij,Smartphones,837,300.0,1205,SHIP_V_1198,1.79,15062.5,14807.92,Active,Verified,0.0169,0.2479877489085608
SHIP_V_1215,sdv-id-mFxLli,Industrial Chemicals,1447,50.0,601,SHIP_V_1215,27.94,7512.5,7315.85,Active,Verified,0.0262,0.2458512677133987
SHIP_V_1128,sdv-id-bbfWNy,Industrial Chemicals,919,50.0,359,SHIP_V_1128,17.38,4487.5,4312.69,Active,Verified,0.039,0.120693313651554
SHIP_V_1005,sdv-id-HMqmDN,Raw Jute,354,5.0,1197,GHOST_VESSEL_X,69.8,14962.5,0.0,Disconnected,No_Record,1.0,0.866733672058525
SHIP_V_1507,sdv-id-yBctAh,Solar Panels,335,120.0,1149,SHIP_V_1507,1.7916666666666667,14362.5,14057.19,Active,Verified,0.0213,0.2197417202614845
SHIP_V_1231,sdv-id-TKqeLm,Smartphones,53,300.0,1383,SHIP_V_1231,-0.8233333333333334,17287.5,16842.42,Active,Verified,0.0257,0.2451618886739182
SHIP_V_1477,sdv-id-NEOOka,Ready-made Garments,1277,8.5,847,GHOST_VESSEL_X,149.23529411764707,10587.5,0.0,Disconnected,No_Record,1.0,0.866733672058525
SHIP_V_1681,sdv-id-RknAlU,Industrial Chemicals,591,50.0,1065,SHIP_V_1681,10.82,13312.5,13133.7,Active,Verified,0.0134,0.1893585081907496
SHIP_V_1456,sdv-id-PIfMVp,Ready-made Garments,480,8.5,1827,GHOST_VESSEL_X,55.47058823529411,22837.5,0.0,Disconnected,No_Record,1.0,0.866733672058525
SHIP_V_1917,sdv-id-EmXIwk,Smartphones,662,300.0,1322,SHIP_V_1917,1.2066666666666668,16525.0,16009.41,Active,Verified,0.0312,0.206843108408486
SHIP_V_1270,sdv-id-sCnbnh,Ready-made Garments,1563,8.5,360,GHOST_VESSEL_X,182.8823529411765,4500.0,0.0,Disconnected,No_Record,1.0,0.866733672058525
SHIP_V_1285,sdv-id-agstDl,Raw Jute,196,5.0,1223,SHIP_V_1285,38.2,15287.5,14612.41,Active,Verified,0.0442,0.1523480677395369
SHIP_V_1219,sdv-id-bJzLbu,Ready-made Garments,816,8.5,1439,GHOST_VESSEL_X,95.0,17987.5,0.0,Disconnected,No_Record,1.0,0.866733672058525
SHIP_V_1609,sdv-id-ZGDGOA,Solar Panels,887,120.0,1302,SHIP_V_1609,6.391666666666667,16275.0,15508.45,Active,Verified,0.0471,0.2049958457415967
SHIP_V_1416,sdv-id-WuxJKx,Smartphones,43,300.0,299,SHIP_V_1416,-0.8566666666666667,3737.5,3694.89,Active,Verified,0.0114,0.2198853970863785
SHIP_V_1271,sdv-id-YvRwxj,Ready-made Garments,351,8.5,391,SHIP_V_1271,40.294117647058826,4887.5,4706.71,Active,Verified,0.037,0.1083390952098939
SHIP_V_1172,sdv-id-UKACFs,Industrial Chemicals,1048,50.0,1187,SHIP_V_1172,19.96,14837.5,14640.57,Active,Verified,0.0133,0.1159165844882256
SHIP_V_1453,sdv-id-JbKfQi,Smartphones,1107,300.0,497,SHIP_V_1453,2.69,6212.5,6117.71,Active,Verified,0.0153,0.155996114933305
SHIP_V_1325,sdv-id-RqUUqM,Ready-made Garments,2240,8.5,175,GHOST_VESSEL_X,262.52941176470586,2187.5,0.0,Disconnected,No_Record,1.0,0.866733672058525
SHIP_V_1054,sdv-id-xNrXDK,Industrial Chemicals,451,50.0,696,SHIP_V_1054,8.02,8700.0,8532.68,Active,Verified,0.0192,0.1532422808018525
